col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
6708,1477,5YYOzoK8m8WFnEfL8QVX,1587,GC9a88E2DPGg2zJ0YIIb,3095,2075,7126,Tvq1M,N1ECA,8212,9128,3749,2065,7775,SH7rUbWwAMsa,2344,5190,By0rEFo PuDy8,4597
2169,6538,rqlPkH3Y,1146,oUjmTPSf1YOa,7481,2439,3119,gei5uNZ,lOyL6a6ztwe,2915,3238,2721,899,5460,H5HQxU2Rbyi5h1RC,4186,1704,a5JyAvfBnESD,6795
5322,988,1EuL0EFY0iCrCns0dU ,4136,IL9MboJ4GJDnzjx,1293,517,5399,EMi1CjPNDwVHeJziH,qFQBXsiDXBKMP8fy,1728,5823,854,6293,9240,6rGkvW7SiWIX0yOU,9938,645,CWGqJkJM  ,2984
3041,8920,iFgPDXhGuMaLKfkgPYA,8857,FVpNUO8CROg2,5757,5232,4353,5MlbhIxhbC,ZKnB feHay,342,6130,6385,221,9527,beEMaqxSHJmqw5OLH,9160,5177,LWFlI9jeYtrQmgc5,4347
18,5004,dOvKjP7vFUC8KHUFhgG,5465,8IHcYpO 3,7948,1440,8776,Yzb4AbYG,XhSYjP1aXbwDq,5036,5758,4988,7691,8075,4Ojf3iVaGWa8DS,7822,2619,K54Y2YI4DJzwyIXYQIy,2553
4165,9197,OwGSLQlVHf1GNUNB4,8533,16AplUSaKrTkXowC5r,9200,3539,8841,UjW6ddv2D8,gRKqgqkW,5591,1049,3286,9988,9468,LqmMaWt1A7XGB3zeWE,7958,7837,R5nu84jj,7086
116,7309,5mnxuahoKuUOGGu,3897,K5VIPiDWsFsHnew,5384,8075,8361,ZX4Q 5PDtK2Y6,JMq1ZD,1515,6695,5263,2348,6957,nM451TbxtsvKxykblpNq,9757,2642,GQRFB9,3119
5353,1770, wmYJNNcwAufIY2TK,451,UMSsIJCt,3079,3671,3974,08v5w8N,Ziwjcj8Me6ZiPS,5664,9183,8586,5386,4375,k1lOb,3321,3008, 6Zg8V DVx8 yKCoM,7255
3929,3083,0ta04lSB7tSYS53I,6811,BMdeuZHy,9317,8379,1848,StOAEMFE9k,k2CKJuhtVO,4676,5034,4605,5622,9500,C2gK2vrnHGB,3990,7460,nplAek6yOa7hAmArse,8287
817,7184,Hd9FCqaTWxD64c,4734,rCmpu0FH,9094,9392,4738,nfCZ1FLgSScI8va,DIVKZts0t3LhzTf5K41,37,107,4799,5184,7955,DlBKN4kK5ax4,9457,3474,NehvMisH8nfSMk,7086
3853,1983,I2i4CBCD9XsiDJkzi,4144,XqEeRByx8 psw,4001,5550,3919,7fW6jvxdihu,iJvZY70RmN7lyaRZ,4266,9223,6200,7833,122,qsrR1Om8,4874,1022,IFcF9CPT517O1xRBlW,5765
5921,6906,IMEaePXPPyjMw6f,2204,ZTH82m0c50j,794,557,9294,dpTACD8oE89L3z8,uLdyLfiLPF3vJPtIRwV,5085,4506,5091,5230,9751,WI5ciH,3404,4372,azetJ,7517
9479,9899,8PWohL9ByvTD 9Ml4Dg,2114,WOLGatXO,4829,4412,452,qSrHzjA2guVU,y0xSwboDT,4104,2077,5734,7879,6231,mHfbb5,3437,9800,DZCp6xnKKuLKX0N,7668
3255,4131,t7cE6RKxj4XjLbmiWl,9755,COfaFoRQFLAmdGyi,7759,9802,7752,EZ5gmLv6kPQ,YUB24fFA0V8Y84,499,8691,7477,666,2651,6aHxbtfH,7843,3623,VK4TOU1s1ppNGVDrVoBW,8408
3882,8335,p0gCqBU7MyY044wC,3355,9H1B di JAF,3570,5647,1129,S3I5a8v1c,3lvyu5kYTsKWxIx,6578,4961,4850,75,1329,Q59FSyisG2glit0X,7747,3396,fPEf96J87Cd3U,5321
6527,5637,PSbRAPlq65G0MX,2594,OZ7k5IA3y9S5pNNUaH3x,4813,5243,5550,LV4bzVxSeKquKXWN0,axZCk4bfqhu,4806,5280,5639,5419,4502,hHr7Ap,7800,8536,LvQHiodxvY,6351
6609,6902,49voJPWcing0RXwT6A,4255,I7rzPa6u7Rzm,9365,8452,1681,iY2l4pKi194q3d,JXMDeXZtyUiT3gY3u,3818,5748,5472,7896,9432,S4i Ik,4222,3140,PqaYykW2FUybDaz3RDl,7836
2997,645,TaCd4if,1899,8vVBj,6175,4707,4903,Gc BkclByv,Z 7iks,7240,1739,4007,3390,9698,HYY3hMI2wg8PczZ,7997,8957,tH7C9EdII,723
3836,8283,uzv00LxNx9uzQTBL,6435,CdEcNJYwBobi,6034,5264,72,nyxvKcLKzbS,O2VVB,1000,3407,1202,6166,8494,5xzSHTlQ8kW,657,1853,LQKqPP19U4CjY,6720
2222,5501,PRbOJroqF,4179,J5umJJr9HC,9976,8176,5170,AOHlVKis0U56Ujt,lmcMw2pEkz8jU,3867,2445,713,3120,5213,j3C6Bz,4745,2247,ZZHj M5iXDiDL6fC4,4215
7463,6059,c5JkU,7875,lNcRr3Gc,6405,4880,9900,TbCnOsd,QN0OKbm91IPQm,5989,2286,9890,3651,7393,AC96OUT,6541,5476,rsbNd51no6VL2C6,4964
2485,6421,Uet612EpQWVmgtq,5489,UX7lWfpMiBLjC,8475,1406,4966,2wbmLm,RMlct,324,3015,3989,9236,1019,2s4pLmTh1McYrZuBnE7,5,9957,wYmVPL97We,4864
9449,3089,9pqx06zdWQFgQ,6133,q1IpWxWwR,6293,3341,7231,39T4il0FLpL0CKQ,YYO6Lo6qfiSuRx2M77,8006,9311,6310,2800,9757,gLdF6BBDYa8Gde6I1 O,258,3626,ayTGJDlaR5btBk8U89zm,5343
3251,5564,q7RVRsBtdcaXeT,5839,N1ZX7E UiLOdUVesFdg7,896,4954,6552,Us9EL3GR5jqIfpQdfO,b1g1DfjIo8,6405,1030,4621,9707,6917,pXu81rMWSom,4116,7184,NrfRHVY,5410
6709,8461,BP9N2KygE6wKLio,7911,ewsDLKhcZHwzpNxDOwA,7442,8291,9389,uU nFdNcOGlg8hRrQWjA,jSIp1rzOZkNn0GMX,6497,4682,5528,6199,9086,R5Lxc,3980,5742,OkQOPfcsrneqPwAsl,5215
4294,9625,23L2pa91,6740,cs9xVO Kw93,3620,4499,5082,y1Ib555JIkOv,JWYSFe5jl,8803,9627,7828,4110,2190,tAeY9t3XYrmWQ lah,6701,9900,n3FCNMl4KNWsjJd,9712
6934,1728,6yKmlXJQ9JzI6B6T5u,2783,qiOiY0Xq,9478,1498,1940,Nw2cpcdyJ,WRgvOKl,2445,5182,4308,920,5062,bPar7sFSnfn,6796,3608,U7uZ7f,6167
9051,4645,hDCb49sQa,7482,KGcS9W4HCMYHrKwH,5870,9178,9908,ssFqbOva,XtDr4mNOMgF54fg,4113,6678,1852,8560,6232,v7JqsQnzwk10H,7268,3996,mdI5fq3wz9oFOltUbaa,2098
3358,3676,nsiU6GMwlPJT5OLT1H,79,08i2RNK6xg72J7,9636,4889,4009,LOuy12 7A6l,0rvzxFf4OJ,818,8595,5124,1878,3457,ZqA3hAXN6JhGh,62,9038,h7wAk5kgow,5733
5749,8777,ZBpN2DVZlvF3RH,8566,UOwPaB,9391,1829,4391,arObKmiiH0I 6YI dl,qS35xJWm0ISEhsD,6520,5091,7681,8516,5337,7P1Gl,4660,1890,hirItxcVueN1S2O6x10t,7796
5139,6707,aeX9YRYUBKsRQthy,1451,tpJzyIIFIRu,2647,8749,8811,WPaxDwhmtRlaS5jo,gOa2km,8144,6017,9656,2912,7974,WXhnbkIFpGC V58N,2256,5940,Pqp8mCanOhZsW,7232
5102,8363,KOobDWVTzE0kKexG2,9553,sMAFB25,1050,3669,3445,K0Li7wMr0g,eTQkzhJ IfAqPc7qMes,5875,8848,5401,2138,5349,uhsdwM3X,5255,2454,26wGt8V2aqB Ou d,3366
7417,2084,47gDjX9gy1lWznH,8921,cFw6 9X,818,6287,556,1R4uqoupCIwrs13K,ib4fDTIU01Vk,5216,1867,8273,947,6295,z1EQb,2322,9446,I 0PAUMTH4HBAnhQkTPY,7717
6838,3470,cUG6kuaSuilIvqcT,4329, 2KjQy9exVRDDqU,192,4607,2263,laN46KfJgh8iDVq,wDbqHTjV,6889,1079,2907,6642,7781,wZb5msQaviidb8zB9spu,2279,7788,Ad c2ffmMxM78lV JGUa,5856
5120,2654,XYFiED2rwhiL,9932,2aSds849GjoQ,8393,8208,4863,PiMPoQDbkRS,vywOZoGG,5362,9364,2228,2115,8201,dVZjywVopQ,3755,4008,RxXbqY9Rv4q,9324
3103,7583,R7D4pnjIAIHLZ,6487,6yDo6PbvwQWca,2790,3613,9777,XyVvYRjQkaFnuo,AflP350EpwO4zS,2606,9209,7693,5172,7354,ermstWl,4936,2944,AY7WeVlyaS7Bkn0S,9932
3287,6405,SJAX8YvLF9StNcyOoHK1,3895, p4Tm9Y,7149,4874,6312,hR 7yG99OrkpwTGJZyHO,um5yXkIwM,3894,8549,811,9793,2394,YySibt,2212,1156,NntEQBW5,2637
2115,9872,HfDAjWkxBs,5666,vg6bdIbdv5CdPPCTuzSm,1405,3554,6244,5gEJdrgQWtrEssE,AHzVdvt0Qn oqKC,919,5514,7163,8666,7745,uTpwNl23WQf,2184,8454,Rwwb5E3,7963
7875,2774,F5YLDdfCQtLayR1N,9059,Smo IOn,3983,3435,454, rr yvvOffdP8r,Un2m6M40P7,385,4159,2588,8561,1813,A23M7VehP6xlwY3MOV3,2847,7104,duTNt,7224
3083,1537,Gh3VloGDTNLSG2DTTTy,5353,ZbHA TFct,1311,8077,1516,YvvwggLGeDTUZ,edHnORY6q5aEI,1507,9735,7472,5400,1925,rgLje0E5V2o1su7VaAue,3766,4630,OkagbgVquHKM,4388
8657,9382,fz2foik UDXLKz Vtgf,7534,WF6Di33Vu2oP,7513,2937,6746,r2ZzLD,vqvkSG,5055,7375,4202,8757,482, 15TutNT8Unv80OY2NF,3435,5558,kESHp,2267
8655,5896,iC6 Krr9kB1g0,8920,Ap986Mf5JU,1104,95,7278,ndwC8oqdDxu5U4FEqi,ZS TPE,5233,7655,9361,9404,7574,ERFu8V 3Ih8vAjFnYw2,8879,2163,4bUbPdUyAMFMHtFN,1147
4666,2526,keSz1WT3On JctfW,3150,Bc5YTwo4NaRs,6879,5213,8374,N4EVn,DMO3j1v,1675,6356,3322,2050,6991,DFX9UkBS,5603,7901,TeJpiAydMyl4Ep6Osy6D,2661
9809,6012,pWARVibnCKNRoeVOLRj,2754,bG09auwdBEQ O ,5031,3172,635,bpduoa2M,5pTgcDSWlS0,7928,9447,2910,8361,5019,JSO1hOi15k0NLu,5621,8844,7QhdnEPXCQHXM6,7531
7961,7452,8PpLDNKBsuf4iCGL x,2866,Npt6x,3509,6793,5098,IuxZRuTHnCkBlvu,WZ1nYhAf6xyVvmRP,4326,1519,1525,6393,943,Sg3tkr,7358,3713,fmfbbsT7y1UE,1055
2324,164,SQR k1IBJ,4309,3BtGxPT,2310,7966,9365,KrQZ7oKMIVEB8ZgLcBko,HkkylIuu4Z,8208,3575,32,2772,6994,uxby4KrVSi,5454,9677,TSMtXW,5207
2251,7597,UgfIHlKryT42,7011,7DTwt8,6820,5606,28,VHXov fk,Z7EW655kPlbLArMth H,1368,1571,9538,7856,1170,DM7MpOZ9sBTRdQL,3141,6064,oSTJYWftfUJEinNj4jb,1284
4435,1727,vSeBPag2S,4194,ECYCVxUGs7djnwNcb,4579,638,1153,Z8OXHks,b52JPNPxgNzEst,5316,7049,834,6978,7623,xkJ5bj 9aSI4jwOs69ut,2780,4373,pNpOG0L KHrY,1573
8958,4625,7efsWGnkt5,3068,uZdXCQWHGA,8224,1978,7988,b84 HV4EOV w,S4wHuMIgjt,9585,3293,723,6644,2504,rt75Z oL7FSh,531,4832,iNHCb5uJ,2567
1690,4383,jTQTG,1205,NoupZgrbE5,3046,3294,4097,cWRfJyNEOC,Cj6GX57D,9887,159,1918,6969,6429,NAka0c9tALhBseFvs,7258,8997,7d7RfLPOPgF,2484
7442,8864,drO01HJS2lvw15MO,6716,eb3kbXYWAZnpeRv1wk4q,5006,6887,3593,ZIKoxpNmaAiiZ5s,VVKfDWKS,3460,1966,2168,2404,7816,NDbMUTr8,3507,9133,wYRZ36bDSQ5JQ,8767
9894,1814,f6Ofuciqf,2795,568FBbRaf,7537,3082,1548,OoUt LUlbXZ3jvroc1,wrVkFlyW,6258,6892,2915,1054,4843,SNKRAjlq7uwx8mhhlb8,7108,8532,TABXTdk,3830
8023,4607,H3kOHMY8v7T,217,GKwbTfHNZWNSRL,9985,1278,1803,kv5Mix4RpcFk5w,MNWWbxI69r,147,2468,8058,5866,9618,DhsPi5drflARhXEeK,3891,8043,yVivibUAe2g,5615
3558,5934,H1Cf6AVwLQTg5ujRUBFZ,1041,klppBOkpTe2B Aj4Q,6965,4277,7513,Pr8og,t2jMB7Yw,4413,1421,987,164,6240,qfPzXMSHttoNrR7CyH,2882,7892,qU3C34QCri52xY0Q,8472
9514,9925,KNBIGB,3319,OV5hJ8URko y9tkbAo,252,9703,2656,ZLhI7Q,rqCTf12OtWHu3,2134,4084,4016,2622,1650,F7Wxv,3109,9117,0tbhThuBZ3Ykq,3808
8368,2774,OwOSGV1ks,9511,KRbqRtyC7gHP6P64s BD,5658,458,7559,PW2UHO35jf,wZlmOoilvFpJ7MrUn3x,5726,9717,7093,3872,7710,Y3bvF024jYhql,3925,5383,6nT3THQVfmlh,3576
6239,599,1FsN3,2342,3t1PARA12B2sVxFm,2974,776,6962,L9DP27u9v,ncybD7jafZk mKa9,1517,2481,4064,4161,1961,rwfDAoGJ4Qu5jEnfAJ,4448,4586,xipbDwTzOje3Bu20,9347
7999,8449,jmFtx 8BU,5260,vOSaZkCu YLlhapOvwZL,9476,8552,6640,E4Y4doGQRlfcs1ai8fK,9Rv9U290GUojnaEZW,175,7061,1143,6346,527,4gig bCX2WLQq,3639,5810,Dgqhr,6229
488,9162,DjcQVPhnJuw8IDDA1,2180,VQuUMdxXDBb7,4691,7483,9474,rL1dXsTimJiXW2vl,pA6TzmUk5luKBEY3Wmbf,6757,3113,8986,6416,966,W787WGAVR2EYF2JAi,3289,4350,rA8F9,8041
2604,1547,ATZ4uwD0s,6522,DlIflV6piKcZgYauhef,2350,5914,9045,gCLvFaMytT81QB,l4HJvMOOEvLpcF9,1004,2581,7771,317,4440,oiKEZ cYDDJ3EnK9tz,5174,882,EUZ6HSxc53oCN,5158
8783,8041,4iGpXbV,4657,EK OY,6703,2823,8322,cPv6rkaVNQAWhhi,ehxaSRp6hW7f7j,7314,6818,2003,7839,5427,ucb1eHSivUbLep12mx9,2203,4415,MMO6VbTfEv1ZB,7156
8281,7771,y1jtm,8370,RIJnSZ OEZJCwy,6989,419,8937,n9LmJIpXq,vRXr Vlgj,6444,2279,4802,9664,6794,Xl50M9f4Hx8j2,7382,2947,h3XJgOcaTQAPlsB0gw,1373
2519,1850,LDIqpZgT,4306,lAWktr,2822,8336,8360,iziucuy,AhJSXhggxUc4JFrYfuJ,1300,8024,7174,4021,3259,hq1QcIsljomutoJ,3923,2314,0Qc5 xSmg6LYC,6684
6958,2527,k4AZ2,3988,77ahgEIN,1216,2858,5776,ZdhdNA9Us2Qi,AhU4e,9538,706,9494,4567,8858,oTOmY0f37oU4ElZbM15,354,6320,FeJYY1CCxf3k4aJEr,915
1867,9044,zPecpR57sYXTLvK2nk,1556,rv6Sd7L,8338,4991,4535,OUHQls8bd9ap2OnP,q oAKLVV4A,4700,3816,5761,3272,3729,EyWHSyvu9VNA,3385,1397,IELXOpatW,4421
7184,6833,93P7TDm,6624,LcOROZsgDqF1nF7eJe,2582,5101,4009,HHtHHHDal0qLmxo 46iD,WD8zGCNtEzBkBDyaJuK,1544,6178,4015,8326,7675,3zFcoV30Z9tVG,8864,8667,dxyvDphdi,7079
5188,1044,Mn T Oy2s6FCqqYUVCG,2215,LXW8eCH,1276,2878,2110,LpC2cVty,vQQHSEYpqunV,8655,6373,4997,8445,3537,bc  0CBo1jn,5673,8194,17yP0Vqxg,5751
5024,7459,Ws7rCVjlKrrOBQEpPAc,5862,yNhWGDPYCvYhyR,2562,3530,8363,CTN5Gn,lB zLjKkXILurJ,4092,2273,645,2427,1325,S CKNvtJP3pCI6Sa,1899,95,SXHGs,8968
9131,2772,9px1uj,7512,DK9N xM,6313,8898,8915,IFHm7IzBlFMsG,ZCf3Ddr83p ltL7,6685,1395,7307,5241,185,GzvFe,9908,9517, bG7IXL,7629
