col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
478,6805,1776,8508,3228,1048,214,5263,9517,fKHuPmakRC,2926,8MssJHlMq8OWcBwde,6166,BDleFXlPdKJu,9342,5487,2502,q80GeFJAHmPQp70vCsH,3NwcJi4xA5gi,BocoLJjVOkSTZn4m
4148,1899,6601,2497,7812,6847,9495,8808,3654,cSajTuRyiIKv1N,5876,mKCgX8tDIZzU,5620,QtNKPgwL,5941,9722,8040,X7jvZ,ROzgRWVML9PT4NWTW6p,H3DToA6
8950,4061,5528,8746,7361,3989,5687,334,3076,pyd79hXo3AZWKR,5142,rIwI C n7QzXNi4zcbRg,159,74FtxXE5Lqfd0eeJa,4683,9256,6468,s0GdCoKCpqq4gWVBve,2MWlojoK33L7lqm,ppoIb
609,5834,368,5758,2771,7451,1081,2905,3810,yjXkzzmn9VZPKieI,5462,JbdEK,8332,bDQAooq,8311,9598,7144,swTRO V lhHIK, iFZu3,ntrRnwQrK n8GBIY4W
681,9437,6258,2825,3274,350,9278,7778,7834,0F20zX,9775,Kw9hY sMnBsOLDvtqT8,3528,082 uk5U,7285,5985,5209,uw0jnKbZ,yH9gwfad,IY46 47kBwdNim7tL8p
56,9716,9715,3902,9630,9998,7062,9680,3173,wc99tz80GqezqOkj 3,7909,7l3zlRZQy,4217,4ellwOVwMtwv,9636,2534,3309,AlVuu g YTtf,dcn0vm9SpczcP1iK64qo,TQtBaCRVOdfAkwg
4766,8866,8688,466,9693,9149,5331,5109,1762,4IGuL3IrH6S,9481,p6vtFi pSqlwgGYe,3000,UujgEe8cy0j,277,9898,7630,keW8We2v6,38m2fsZof1Rayv,z8XIHS
2949,3995,2468,3303,1485,7762,7795,9509,5421,EGaLjwzNv,9544,vj6e5R1X,1880,AdmcsyhnvuogpfTqLlf,4185,8485,5832,KHPTgH,cYEXOpTnW tJu ArGgf,V3MYN9t1uzvc8JKH
795,6469,1123,4396,4359,6426,3468,2815,9794,mjSyeyQOlRTYFWabi8o,2546,haSGua2,8993,5p7Z77B3Ip6,2525,2916,5223,qPZEVR0BCISo1O3jQNGT,kbQIfte8ccIDfQ,Jif9nw bdKpNMrMkg
7387,4711,3861,1123,1433,7953,5663,2084,3002,vJeP1H,6986,UChatRJ,8797,GEBxwih,7684,9399,9610,xZJ6XonJaBLJjQw,zPEt1pEwlimbz,UMRB0P16VEF6SoPu
4137,1701,9593,3576,793,3066,9412,5484,2206,8yLPDCM61DZPHieutNn,1058,ZA7c5Qxk,8572,Sbm7R0wvOAgCLg,1097,8580,8694,PS31bW70w7CbPnjcSB8,b5zY8YM7sXceopY4bX,8Q2VyicHIGZI
7261,8765,94,1111,845,4645,7354,394,6147,Vi0VXwEwLwuyBKV,8013,IrWf7egh,6932,G4AylrKFSJ6O,3445,1480,996,Q8woku54,aqmIc7ejapCN6oomGF,e9iJQM3m5KXllOAx7
3300,7038,7328,2754,3337,4974,83,3296,6578,ijWRWen4IiI5FeigF,6850,nqJBcMCH Q0cRDJv0,7911,TEke5dGMAL0tHwc,6920,4297,2530,yqMAbfBeuA,9A260cDkWX ,wlZHuFmjra iD
4649,1445,6954,7412,7428,9400,275,8,3890,Uv7eh2HIb92Zw,8072,csGbEv,5986,yVPNLiFoIUG,8622,6809,5460,NcI7Hm,v2WiC05ZnaTVjfUfdNHP,3KBfQ7kR18 26ot6w
5966,832,6108,9132,3103,6916,8283,6623,9406,jyDokjx7aXaifNm falu,7629, m0 b6emUz44HGPeB,9317,zka8rDZnA5AWwK4geC,8173,9285,5046,s70LK66jGlqirpaG72,QvGYQbjPoPOpHO1sjX,shBkwSRUzV4
8573,1761,4575,4046,515,7076,4686,3102,4622,0LwOu,384,wUoUxdayUqoOw,4258,KsXWZTkjy7E4ooY,6379,5391,4762,FFDv0JILaMRY4,hRArHlJjFqNu9DI P8qj,EoajnBNNsYC8RD
187,2676,7902,1342,4540,9770,6201,1484,7630,e422MkPCksL1JK,4455,AQsK35KrgA,8684,TqCWS9lenl8TXCnghBwO,9979,2108,6033,uTEh15y2N2,dBwfTHeXGwsk3I,d6y0mufS
8898,1437,7021,82,8459,9028,1783,2185,5956,ZsEXSqNWRmEcGPB,2599,yXJgc,3164,6eYQSwq,2267,1534,8373,N2CX1gYd6Hkps8hPahOZ,A9hCe6myIVxY,FnrYSRjztWxE
6773,9172,8889,1664,1199,4051,3944,7531,1983,bMCo3FkjnlvO,3349,LMLVAqaDjJaj,3064,luKWI,2279,5097,9389,NTbkkfsB7GHHSzH3,QhMpOACw5GDcvaYAmc9O,AvrEdI6KV4k5
8229,1322,8665,8914,1567,3745,3241,6296,2881,0cAk0,5546, lbljm,4769,EL4MxqOfnq9KtTB,8906,504,7274,1vtEThvDbMvXTwj8,kmmQFi,5y2A5zhZ8pzxJL
8188,8974,1021,4577,5319,8537,8239,5046,4890,kAOmj8,8246,5UjJ1i14YYQl,6762,S0H86SZNdv8yI62,8639,7772,3492,HycwX,4YK1a0,kr7dS9akn1nb8g
8258,2741,5883,149,7135,1366,7932,2207,9348,p4pw8fP2O5I7rPy4c,2906,V6mooK0IFIqHhdOCS,8920,C6VGF9w0nL,6277,9732,7987,x0yzn7,Wgm6srAUbrRw,lO l2rK5x9
1785,2691,6527,7016,1913,3195,2707,6850,8599,6pOWEoROX,30,8cqAniL7YlkBrvSUuP0,8325,6rrJeC,7551,6913,9926,FgqzD,haIPtI6yy,zPnOPA
8875,4613,961,9624,3422,5348,8425,703,9567,3k3uvHw,8185,AYJEpwOlm,9056,rpGZLnRBSe Ci9,7529,2967,9390,TbrW6cs33u,LdUt8aMf,Efx1i V8W
9909,7387,3764,8743,2732,62,2367,745,9721,ca1WKxHxeRtC,865,fWHrFGtUI,9665,H IOIvqKQ,9432,4013,2205,nqp4LsP9tOOMw5Q,lWCoaoJN0ckA4d1vhs,MXSDfnLkMhvFmLdhb
7248,8261,2338,2561,2981,6250,2774,1193,2084,Hzl7fOz,3800,YDtKjKs8ZJW8n9j,3205,7dONXCNkmTuNLo00Ap2,10000,6791,7609,7l47LAYq3yrMDa,pY2fDbn,9JB6XgtRy
5291,4084,6137,1639,1532,6459,8930,3996,7860,rVTCjT4wvzyg2MXGq,8818,5zqPjZ5Xba46h4T1VHVs,6671,2Qhoe,150,7157,6292,aVORsSP92N,jgNf68PImEYq0Yo,b6C5h7zeITSUpvir5UU1
7237,3830,5916,7276,2304,1143,569,8932,7325,LSdkOZjl2pi8UD80ges,9444,qlQMXV,3108,1gBqwQIG,9135,2087,8376,T54dliDekkx Tw,bg2xjl,KXJ0yM2C
9452,7438,2973,9870,1213,9890,5563,1898,4670,FSHWgwImUUVtL7a,2469,qtHcjjvHveIuq,2055,wGEIRVAdGFEv38z,3641,2537,7177,he3aR,TkNV1B1D Abi8oTASY,YMBjQzAE
3053,6483,3575,2002,5237,8819,774,8830,4727,wD3yUX2T,7482,bIQ8Pp,9166,qGOgpFfi,810,6969,1483,YAmix,ngS9t2m2NfP,DkypqYV
8607,704,2579,4073,7437,3389,6412,2538,5353,rBeyH97TfqbvnPpV3Z,1162,1ZDPaSTXYz2da5lxBr,1305,YD6d7icjp2bC,6588,4235,5321,d2RMzAZsiPqHo8D,rKVIMIV5vIHcLoFY,3sQPL48uSWPC2eg8C
606,3992,2708,4447,3342,7946,7459,482,6033,jG4qHG5MyL3MtYwY0YuO,852,2CrIv7IvQ2VRjHuew,5144,HsFWoKdEPn,5552,6189,7428,QHytNtwwqKzdz7,quRVJX8ZQo1lU2U3Bp,AXx3XWY 62KBylnXS5yk
3331,2964,7279,5910,1840,687,4170,4921,7519,bZXjQ7yvQ 8,1813,U2DfFCO8SgENmciJ,397,cqV18OySo0ZkpIVzZ,1439,9287,3923,gY04kCRqEp3,wZc9S1bFvg kdETYZ,1sy8FZtFDqME
6569,7910,4875,9012,2120,270,9608,1467,2961,0bq524j29Jsv,4673,cMIpIEzIRE6UnwfR1D,829,IrWrQJFgu4A7ln8gcRRv,7058,3113,6559,4OSZhFLTTWMcn2dNc7F,ZjizARxLat2i,WdOK4W
8479,8736,3542,4448,5851,4635,7236,5139,6115,yJtrM,8730,JJSmM6aBnAzJzai,7951,DgfCMgMuQvkpCQko,1925,5507,7584,NwU5eaf VnCVjI7,SaJxU,KE8rW9qiU6b
9851,5039,550,1264,448,6300,7171,3617,155,YL68nz8E,6055,gUapzobADfNK8QSrYJ,231,Dj8NGm5MWYaB4cNOAc,1916,4120,2783,BG RBxC X23r,TUA87lh u6L61xi,883075Supbm5llZg0G
1215,7835,3713,1176,5171,2780,6052,1787,4801,rTg H4241pzcgtNV0Z,1630,DLdLquRKIFyyUHyQyK,8866,QAILWJPMYaN2wPO4,9699,5761,7211,JeKVQtfurFdPEK08trbx,JiapYIlwoi, 8VFuNvgHOIj7wP0xL
5289,4771,2880,2961,635,4302,4522,5667,6547,6EHP5AD,8998,pnMhEEn33vdwz2,3295,WLvzFSkxNUGQPVHoJxKS,3561,5987,8333,Q37Rb4,cL1RhHt4,zKqKu3cJmsLSBV
5092,1997,3856,7722,629,3131,5917,775,7892,2T84cRT9wlRZT0n,7808,hA5OHc5kpMp0fikR5mXB,5151,tc3uQQG1F7rB4Ub,9676,8748,3100,Vfbo5Smxl,6xQiCBrsEHyFs9KR20h,YIqYkWfx
5473,1051,2050,5363,9507,4456,4947,4752,8692,gYko0RGfAwGOi,6061,TYVG1x0COJ6,8166,00f5ZagQvmzaPKjQEac,4106,4094,2550,eUKtze,GGizln0z7XdWM,CnFHmKY49OY
9537,3150,6212,2782,8937,1140,5226,1978,2265,vXRcaqwXswRU,71,H0MRwoGTW0J4dKQq ,8622,LmZI5e,8588,6489,8119,yqrQqHvDgkMzuqz p,2KNk4n1p9Uce0g6ejBy,J1aasAwVMvj88Nytd
1289,6666,1852,7427,2354,1711,3835,1166,2888,vkwMuL,6220,Z9azjw5I8cY8vUkTkjG,3902,BK6qvP,1696,6107,5267,D4l84BnwFkj7IkVsZe, lrxV,UtwKPrR5E5LG27fdUFc
811,258,2227,7143,3453,2072,935,4590,8012,eQOUajFSt3r2uOiPM,6135,cQQhwUPmQwkFQG0,6137,yVpYANXSAcF0VhqWqxGx,9939,1694,7085,vU7ZIsDsxd2sK0WS8OR,p3WYKzSLrzAY4ZkVOXar,qLgx2Cy2
7559,8127,4922,3900,2113,2306,1647,3267,134,PnH6bB,2267,hPlTG,4060,RLWRaq3CgpldD3qYyCM,4574,948,7979,7kJUD9MoUEvbgIxh,ni7ksm7Xcstt7w,FwYDfI 4DpKt
3896,5972,2426,6007,4724,2266,8404,8518,7008,FGMqzCFhbVbLMOLU,1532,TbI0qn2NnGGplOoJGMh,5788,x1wtRACEnK fxAhuBUuW,1399,4185,9195,5purEkQRa43Ey,k4E4psp28zUuXUV5oQgz,ndS4XhRRU9tuMj
1752,6206,7973,9740,7251,3146,6310,1633,1813,uf aA qGg6hTGGCKOpV,5217,LjH  byO899wDSIiWT,2091,SqQL8od,1692,5486,9629,FR3VamI90uO0dSSH 4I,DDGkc91X,B1BRlj
9965,9774,3079,977,7388,2126,5364,1379,1469,97Zuu5B,5314,jDKilL7iJgjRI,830,5fh8oK6bi,1297,7039,5761,ecSCeOY g4F,EvWVfoNJSNGFrZM36Vdd,8oZm7HA
3981,9982,9194,5077,1664,4594,9685,9425,1943,0Xw912M6O1WqBw1n,9287,TJQqv6o7JmU,2829,RX5Tv4zhQxmmJgwS8GA,4626,6493,5734,VlOy4b755,1423eZEMx,DixJWMxqgaCwu0XVYBsp
4379,8582,7402,2308,9792,3699,9849,8488,3418, JUtoMLO,3402,FGrTcXy0xiMrQOlE9UVt,1504,Q9Ly u16s,4441,9658,5592,ndMxHrtAiewvaQGM,OKKDC,D ZzV9H4bWfeA8
7299,2914,1434,9589,8763,7194,9931,8349,6847,HGC9gm,5439,QSxZBAVszpwXqD5nG,9191,MPmVwxkJdf zEbj7F,5992,1067,1272,uJZU73x,zemlIi 5KlPvP3,MRNEaOIvMC26T0
231,782,6125,8367,5209,8678,5021,965,9415,JYqZxjDeLN,5087,JJODOUQgoDZx6KAu,9423,N81 y6lU7,5772,3736,1334,4U6VsnhinS,gbFxR1sMkLPlW ECHs ,Y4 o5RpIwgT9s
7910,7718,3265,2755,7000,9785,3245,6615,893,LKBpw1lstxxsd1rWeA,9947,MGJayJe1Tb,7395,mGpy9fw,9200,557,3286,ZtxgL,4qD5A4Y6Y124qD,tiFnz 3FwR2fLvjPOXEB
8812,9349,6215,5508,3640,9851,7150,9933,6371,5Ek6C1xFoSi3q72H8dT0,4873,6wGBew aTdesz,5849,elBwv44SCnZbBI,8296,4676,6327,FfSnCeXP16e w,nF5vVzhnARHQW,nc4aOegqpCM1lLfDOIEF
6690,948,997,3119,9039,5480,3940,6547,1708,ajw8Mdiaf8Y 4QwOWb,5691,dTyunY0qblwuK,1817,7Gotz5 Qz2PKyjOLEVV,3268,6623,9167,uM8U5X ,G0Om3,UwEKE7
1608,7668,9666,1034,8640,7668,9897,4393,7608,BSvSJkNtbclTK1ntzne5,8963,PWs6Ri8LL,9134,9N55Ic5NE2FXjHBBx,8288,7414,5753,aOjCUN32dO pl2a4Wwk,kvNa2MKpOi,OGDGRzJ49gWjw3NI7Mf
4033,5267,6488,5866,7727,7519,5494,1512,385,qb71DZ0jvIhhYbsb,6720,1ms9CmhfkCNf5SnNj,6050,gc2sUnY8XG nr4hOr,430,3055,1391,UQl3yoDKzPRoDPeHR,u5RCQhGT2fldJB x2,f1523W5AYFUalrxki
1296,7564,1946,1616,893,1989,8723,9233,2439,nA470kl,935,pM0l3IdnEbmJiwu7zxb,9322,IaxnACytpW,3474,5847,5052,FDdP3u7GUP83,GzWERfaqLXRMT,u7NQgjMZm
8333,6635,5702,5711,4916,6688,9702,12,6283,I0YG MJbpiqth5e,6935,NVlRBD,7970,a tHsmYtQXuXzBDr0Cc,251,7107,199,aAes5i,PHZuk,l8Ko4IZYkNqKSnGLU
4436,8587,868,7261,7936,921,2207,9111,7341,pw1ITSLebM,5226,UcfFk9KQ8ul BDR,2216,1HHAsa,9382,6527,8040,klLZ8AGYi,WoAZwBW2AYtH,Uf6dNHUaYw93OPO
2722,1672,3125,2223,8378,6245,319,7230,2932,vFLYJI91,2314,E5J3xIs7Gqf,9975,N0GcCwr,1874,1532,5413,0dC5ljXafg,c M3rIcsK,dL5memVGXgvWL
4977,2416,597,6364,777,8181,7449,779,325,cfoBtQuNYW,199,sPBtXSj,2578,sYkuN7bU5CSMlMJe3XO,9651,6506,5055,wS11vPJi8Sm0WOq,fv3sRju,HNo7pQD3z
1948,147,3443,4167,4117,1805,8242,1143,9655,Eo0ZEUI,7015,0tK5M4f,9354,wdA dCufpzSLw,4677,6405,9135,WMsu65,HXdERtsBYQx3,QN8IgdcQQP
4632,6047,4956,8257,6044,344,703,5902,4483,uVYWao6ao2EbgW4u,5121,2JxTsUp8m3L,3173,mmnGEWxiQHZau Rn,3374,3911,8321,W6momwibN6kHiTO9fd ,q7OGnLQwDJ,Gga43f6xxTyAEBJm
7003,161,2372,6138,5580,3777,4652,4091,1277,oG4eJSqv t,2948,jlkGlrT5D1X SyYth,166,NZxnbIEkhoXUC8,9533,876,1714,Kn8vSaW0NM8UaWz,YmJxdcVYHTli2s0,whHAjlPt7Cuc1o0xMQ
3623,5167,9841,1054,8545,8400,5725,8830,2032,GRCPSU5CYIbXz5J OkO5,6880,H74avGPMch3sxDXQ5,4224,jXOAygRHIs2Jo,4817,6953,1718,Vnp4NyJoXqFFxxI8l,xPzpzxNY8Y4OBPzIRH,dyOS0N 0ZyCM
6078,7166,7550,2702,6454,8420,9315,1283,9171,mocNss 8swkQUcFh,2149,qwoIGD,542,Lu6uGBq5bGTBwy99j0Ua,5576,4851,6976,Tje5iV ,neFVwEVdBso20x,6VHKCdFB5o w8
3886,9805,4602,8718,3063,2446,3372,9554,8244,lrF3epLRuv,9480,cpY1Jco,5252,FEAYAR,4367,5593,4985,fOlnWJHU1CyewnnkDp,lDlgGku1oseDWLu,EHKy2Q6E HTtc1yeJk
5008,5537,5582,98,4546,3261,3391,2229,1588,cyBzglxK4FFcD,2005,HxRRG6cCj,3843,tlnRzyoIKr,7571,6667,2420,k7EdT,hRXeyTJcq4,iXYTv
6166,4401,5448,3122,8714,669,6505,7251,7818,qxsVGwLPo6WvEcPXRq1,1462,GzGjNmdX2OSC9n,8245,dB1wJFiAG9cJn,2371,9660,8142,DlSB 5PKGkux sR8j,Trvc8MhvpH8lUbVc,DsB8LRsR5HIOX
5283,7805,6339,3145,8592,9245,1016,2670,1078,rJeKFiq4yPW2f,7371,DHKYggjQQ8LOcruU9Xc9,7049,UvphEElJIBBgx,8753,6758,9499,NdwDCxuHBMX0Y,8I4RsK,hdsLx9YahRI5PTQE
9367,6813,2396,5319,3545,2936,5508,8258,9222,xGMfg7oNfC,2806,ROBqzF fVUa4lG,4895,zvAKDH,3010,3967,2780,11cbSIJBNpEt0,piLL7ndDJKTjbfUa0D,PwIdvLT1s2r05YqCJv
4192,2137,6923,9912,7670,2853,7088,6135,8539,eIB7qXcXdGfOB0Ab8,3649,Z01weG385AiLfw,1849,hP5cA,793,6291,2010,hctyU7Y0G8z,EFNEiG259IJpVh3q Z,FUwOc
1148,281,9663,3044,9130,7016,8388,6145,5940,r0O73PSgG6X,9878,v7TuiCUvgwTnO3D,7924,2uvDsyDHbQQ4DdP,7833,9420,7501,mXp6qo7BLOKTl wr,eGim 1fE79TbNzPIkd,4trvSLpAhETIGHSgG8C
9307,3704,1529,7844,5617,5042,1457,2656,8345,zIPB2TlVYc,4492,NbkvKSj4uxcwYwrssq,7023,2rJ0TLlx W,94,1482,3590,O20RcyQJbj,yAD8R91KB,Ldot duamhm
3612,3195,5543,8209,2948,4903,4494,7605,9608,jH4RE,5044,RgmrtW06Q,7776,y7Kje1,9668,2657,2392,WdJXBFI9lj7q1bzK1ju9,dkfNUUqG45rkVC4y8p,M425x
6253,558,1431,2303,8720,5851,3759,3177,8444,bDZ 8,1478,O3FfP1HRRiUIWzm9h,2692,f7ZMw831Vk,5774,4008,3601,zg7xsMNqDbz,19KsZeVTa0s1rRZWXL,aEgtFFdBZY
7378,8879,6238,9917,2636,3763,7771,869,1356,sh03yxkQtsxwRgoelzK,6969,QjpeNQd,8444,Xrk8lbsUkV6HJ8AsY6,9982,375,6386,p1Jon0,FU69XojPORxT0A ,91goyAqUegcLa
6270,555,4458,932,2436,1313,6205,9095,4426,gI2Cef6hiloqcxltDZ,5114,IW8 jq,9227,H6S rOy,1799,6033,3639,zEoi3LYJX7C,dQOP7,rEArHgf
5122,7862,2324,2234,9909,977,3312,3634,7295,7PmY6Z3krXvsy5HC,6254,tYX3iQ1daT7eeYldH8,4394,V9i6YB,9548,2524,6226,CMqtucqw,F78thcKKc,lPqQiuF
6529,5211,9484,5774,2602,6897,9590,7584,4878,rfdwlraFvA39fkotz,6039,wE6426KtCADO,710,SsBORRpdP,1464,4793,4091,4ltSmyfqUFB,RIw053I,y3gkfQSHk7yEVx5tmM
9196,9610,4191,8983,6385,7864,8537,6041,1766,K0Wk 7wVcjSoKc9N0Sm,9924,4unBIlxLdVdT2hPk,5594,F85T LCaAkeftxSG,4945,9294,8404,mK3Q TX,DP30P,fNVoIkI8
