col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
6213,UXJ5kqydGDE dRdPv2,7692,5401,IQ4IBvdHpX,5959,5793,2324,xmuoEpEbwAe WCA3 c5,1637,5318,paJC6R7n,8464,5582,4724,H27GtdeX,Jp6oVXxd8TlpMS,8479,668,2983
6336,vNCD0wvTmS,5651,2247,evU gNDX,255,1419,3980,lczSnm0pW,8616,997,hVhmz HClbiaxxND,1944,712,7650,LxiKUMu,FAYb EQAeEtlyL2,9366,2140,5375
6634, jpCCRwnpZXnlTpT,5080,7930,UxOVnJ53HNNYmEW2m,3829,9102,6469,jYWtBt,2049,3237,vUTHhQP,8550,5896,2181,j3fGGO9zkw8,MyIxfud,6359,8249,4213
5627,shjVUb405JYo742zPFa,5846,9018,TFN2LjTVkFR,102,5986,2402,UIY6I7f,2500,7813,SgeM0QMunVMAakLfvi,8438,3674,5048,147YMvx3Jw,eVmFGapqU,7191,6520,7543
7828,r6fxAA,648,8345,ksyotJHLg4xR,1420,5611,8464,6eXkQ3HYKAYkmWOKva,1365,9476,r8Cr9J,9369,9758,5161,qyYwBztFhb,ogEDxeaqPpMbgzDaa,2242,8225,4338
2847,KA87YTmYVDZ,1513,7586,MA3TXiqcyXlYgt6O8ox,8119,5242,1526,wZ0pMucx5Yp6Foz,5975,544,yXlb6TvfH,5758,1543,7573,f51g3D8gPzbah,6S00DcAInp,3721,5655,8403
5975,P2KW2edc,3868,8393,7naVvqH5vPS,3330,305,3720,qTSEuOYqh,3997,2817,SYL7UyuR5ahyxY33GU,2720,200,577,z SUMmQkqD6581Baam,cuqQ0,4416,8649,6195
4476,0vNibI0q,1654,3698,9ic7 ,299,1554,1819,IewuvletUsr,6829,4699,jC3jEXMLO1H6r3Ev,8025,4156,8892,WhHYTfQ Nb88h,il8CK1f69XQ4OmhuT0y,7967,7469,2834
8051,cxOW85,1397,9059,APlPlNzz,3178,4164,8776,pUy9UxhZwvHvkCrN,1519,6287,TC6qIPGjmt4E,8575,8023,6873,h2xWDoMipCh2GA,5NBPAujZKys,6360,6642,4579
5224,8qSgUZgYqgzyRPNSbKS,2021,5005,JJ1awVl,3967,4435,9806,ZmF1nnTTuhvinYNsDt,8643,8112,uuAY5cZj,335,5028,3272,jWDZm1r,hahYwi9jEwDTyCYd,7305,8547,7538
8528,1NPIOW,6199,4856,XcUmqHdQHm2PlDFT,2784,303,2874,vloBDijLZ6UveDsAzZ,2191,3905,vD3D1H8M9CvqAUbnoQ,578,9823,283,196 5m8E,oRFxXM0aYcWR2XlsUBG4,6806,5301,4664
8645,9 kR4PVqOGk0b6l,9530,7158,y3ashE,8227,4139,3241,RyVOrZae70cS,5758,843,8wgha22 OBrU,6266,4951,2662,IsCo0prEaef,jS5YGsZqcrFLF3tBpK,2137,9853,3451
1942,Aa8LzsUAqwKt,9131,5599,bzIPfczbgjHBudBgn,6194,1921,9644,5 oewXMfNx,2840,4790,h7tyUL0QR9buQ,8411,6485,1345,yfOTSLVJ,SBpdE8fPwbp87VmNVW2G,6061,6008,713
1389,oDVdc87fKohUxasF8hf,7977,9042,Y8shBhYbDa,1731,6732,6298,ACHGkd 2aX,8246,8923,NjAVo SZGnMn,4790,5983,7209,rZD7U,jnCHkjD,7512,5436,8065
5835,JE1oy RH4,7965,792,FVwl6f,1204,1372,6755,w0ZUuvfhBPQgkL,6577,9131,jEpFm6KhtiI,7578,9266,62,dU4enbjlI0Rlyti02qr4,NWU9UmehGkqbIbS,385,8611,7392
6257,R59c5F,5317,7010,FfUEsgup,5713,3476,3214,heNiWdagAGoefe1FRPn,4752,8255,hOpv6Ldm62FziUnwb1u,1028,831,1232,2LL5M,3K 5Ckrxm1YrYKV7sOfQ,9019,3879,9498
8744,td6is,9603,2225,IG9u2S,3408,6667,5650,DuPkSvPt7bGUxRK,4872,2155,nV95cPRZxsR DM03q,6368,7567,781,6iUpS5VMFIaK1tGrghn3,TLIxxQuy8DyYD25L3h,7444,5317,20
7274,df0UzNhuiFlfTb8zQTQ,3990,3300,XpndLmf3mH,1633,995,4462,8IQVA8KJ5RgV1X5RcZ5,2269,3684,PpeaSSybt,596,7553,1342,mi3roqnNMe9V7FThfvs,GcDfLK5,8138,9132,835
9080,NAcDkj7r,4093,6519,5bm5gzL,4977,271,4353,bNArBSSqOoc8XWQ1Gz,5534,5635,2FUUWQDPbl 1eOSZF,3197,5706,242,BfUCk,wfM2RmyqyKBKd,457,9547,3052
160, qFbuUx,1812,9998,xIrFPL531,9302,9322,5801,7S 2x,3261,6816,Xewe5MwNJaahWV3,6783,2592,5429,EzqF56G2vnBwQZQdtG,HO47nDaBfw ODrJ,8159,1839,8087
2653,oJU8lguNODsyBS,965,3116,lF9oi2RnJ2U,5106,1762,7907,8da1eQ,5677,8181,sJmn1UZh0J4,2166,7748,7105,fRVIf,KjayT,6369,8774,7394
6957,1q9D84wVxrwvm,1902,7906,rMFop ,9021,2585,2194,MkDR25eIzpgEKx4y2WJt,7100,5258,MFKbxZLtXY,4607,6670,463,PYJU1 CaHudBck21hUP,ghpqMUmmUWKCMx3,1647,3007,1069
1939,G7mgCeP5xiUL,7928,5283,ralBgzCp,4396,3057,5461,ALI2G2SxeeyNeGq,5628,4795,CJ s6b0BgBC,3339,3929,5925,9e88M,BlXoDU6fX,5750,6651,9457
9676,JSHjIlqvIKhndvWLN,2301,4895,9JAGzI5yqtwPvW4ArHX,7082,7842,2644,T99kTtId,9923,544,2R2STAIOShWv2,9924,5649,7600,xYKRDs7u,H95NraYYtUI,2153,9314,7355
2665,Qko0C6okP7,3504,4374,Gq5BK4,9275,871,5615,Nb2Jxm5SadcPahn2,1078,7033,168xzqONk,5754,967,286,RhNE2vg8yC ,OxucLCbxhWVCDRPsjU,7279,4105,7820
4261,DWafQ44,2722,8450,XqCyGahd,3507,4999,7840,y2lxp77O6Y,5199,6473,1ZBEdRu,348,7094,8462, NK1ttuM,0nu7RzP,5167,1211,5988
4692,o4BoiGIex,9851,80,fwgzQ7vDna7KcZu,5844,6531,4336,rfA4gVKecIF4qr,8701,4600,Xujq8YQCenz1,9266,8304,6959,wtN3BgOB8oEBhY,tddNRcyHCuMA,3538,7840,6528
9346,hdmzV4I 1h,7484,3791,aumXFB7Iajr5giyB,5618,6434,828,foZqj14mMXIOwqcrX,1107,3564,3yO4o81uQ,6633,8845,4493,mtHDdAQv6Nv,pWfVu3c1uTftb5M,4236,7937,815
8566,P74h3M,6553,7327,azsV3C0DPDHojY,3814,9158,6225,STkMzNbx,3592,1111,19iIfZpxP2SZliPHi Y,8150,2630,8403,ZZB Fe5ZICvtS3b5X8,6b6kndDKW,6189,4969,3611
4712,FzQbTOB t4NZUuu8UI,2186,7856,Ww9yi1m4kieTnd,1025,6781,1125,olU8jjCoPMfMTRHdTRl,9204,868,qvvb4,4044,5093,9675,fWIsnlWqnb6c,rtcKRFXc,1795,7525,9116
2748,OPGL6go,6128,3298,hR3m5,4529,4080,7509,DKpBCEM,14,4894,kaUBfiKHD1I,7002,4212,1785,qkjCZ,C9MmNtG5,1906,2475,1870
6604,pyumfqTkF1b,4617,4106,ePm2nVj,4472,9137,6304,JEC5Zy2ePL6RSerUu8H,4075,7392,Q7AVcrljlSHg2qrX,129,6440,3778,IVgQZB3OuWXg V0cc,SIUDU82yb0l2e,8370,2785,9549
7096,FJUzP3bxHtYE9XaUpk,6025,2060,hO8voAl,920,7971,5659,9ssm2p4NAQWG0coO2,5899,6386,qbkrc5R,2633,2158,6954,cw0qnU0,EO74WN,2631,7076,2344
7331,MIUgSDGbG7xv,9362,6993,UF3CHDesrth66g,524,5046,7913,YMkfn4PZKBF,7094,2662,5CzMtsa5HfS04COvgrOw,626,6530,5416,crkGKR,WgjvhwIw,8525,9389,7501
8161,5wAijNUekMvxxnzW Xi,5834,1823,ifttB,2997,3478,9711,kyFTSOI5eJPjL2nS32,6797,346,M4V95bZt,1899,7309,2662,UtTZiZA4,Vj66KsmsxwXOBQd,6322,8790,4484
6732,9F84i,4454,8304,kugDowiG46b3,7515,3993,6955,VoSFDoe7Ka,5314,5026,LkG7F3v,869,7722,910,E2cj0HDbxtGtgjYe,khysPTdfFyC1PS2h,3275,1975,4267
5608,4PTlnH,847,4464,XXkOlfbS,9321,2826,2532,Ng5VTllfB56HsfZS,6710,7126,wIpjuc6k0,111,9381,1042,mmU4vuLtaJ1GbEX9c3,79SjxbqZAosKwNlJlk,3449,390,6607
260,9HV3Ga5kdCgZQt,4140,3435, VVtwe1rpQz,2086,7410,3291,QHLdxtWS0pCskx1iTf,6945,3120,Vo2smviku,6847,6724,4668,WMdo8OdeHmnvbml,AZyh7uZv47B7,2902,4817,2605
9023,vUGnajAc5N,8202,5802,j6jdOejhzvFYvt,7827,2485,3424,UorE42Mj3,256,1306,lxzjRSG1bJja8iZpVTM,8750,7868,8686,oXPqnK8jWgALreI,K52xOwfcwDZH,9865,8108,1518
905,ILVrHDBOtIBqzA,6317,7261,xsPHLFouSxYcRYB8,655,5828,9489,LfLQ39rKqcKUXj,9008,8937,yLPvs9jMeCj,8511,1039,874,lWH09y D,Z2CJSHKNUSWHPNd,895,9119,5778
2678,TB CRtJ,3927,6511,p2ICdV3MRQM,9303,1787,8923,nfGQ4iM9,788,4897,ocnXalTnjs4wtP,6347,2455,4664,0zUCm9QYKX Y,ClGr15MoGZy,3174,9242,8795
3786,JrXOrn,345,7856,SEqYjyC4K6GIiab,2469,886,7294,aSAThAWTX e8,7285,2214, snZiOoXYSWOe,1188,6198,4622,QYQt1HYslTubDt,3Ftzp,9647,8631,3083
2346,tfB6W5,5013,5308,mQ2noJuJEh10K3ja8,9309,8474,5029,NFp5tnCJqhOtmU,6358,9324,VryuuOnq2l,5292,514,9262,wrlZ7oA,Ksq45R4fvpuj6QyW50H,4080,7265,5357
7323,ZZLXNhw8jYh puxCnd,1404,4559,US46kLcRvkrIu,1007,2910,2475,aYt5OHBAC56,2519,7384,dq6j8xuUItGWWrP8,2529,8203,6377,xDtZCftqZbGrTqej2AcF,ZL1oxG8e1 z,4541,8873,1815
3988,0JDHNmsvhdUqFuW9qzA,2512,1486,eZfdEwuvge6b,7894,1025,679,5bDZUSH8CHlIcHQ,1737,7247,Bq0b2bHGeQVu6pDEfB,2211,2107,8539,ONPoG,Qgc8q3PjryhHmVRw1C7,6596,8260,2103
424,Cv6SNcYpkDqz,5566,5284,BB elzjuBt1TFthR,7633,3708,6851,80lsuuXJk,8129,8405,b1uprUB,4495,6563,2758,RUAGNqxD,Fjgq8wK8lN,5136,160,1422
1535,HpnJ4vlRF,6772,83,6TPUPIEAB113nDz9HHI,101,8103,2524,sBEfI z3pH,2001,6316,x9Cef8zN6CIoU,2587,7492,5036,1 FgUJ 4Qx6,LPjbzmoj3EQ,9320,8309,6926
8218,6hau0uVL fpkfJzA,1319,3088,jH9b 1MdTuiLB6zQt7Y,2879,8948,5330,OodUT1IpacqVjKx,6133,9116,G TeYVarJxcnLQ,6770,1543,4157,WE5m8m8rDtzbX89t7l,9EX0sx2L1GpSy1j9,69,9191,3585
4218,HhBnI7Za2I KYNCsi,199,5126,4z2mL6wtMHb R,2483,5556,7359, 7OVZgg8c7KJP,1951,1253,cNAeaYjsxpB9QHaT,6893,453,5971,5CL6TgaZwJ,bC2Zxoo9W 7O,6253,9150,6751
9992,aA5lS6E1DCKwWfxm,1883,2139,iU2U5xRDcAoA7rUM 6C,59,5557,8576,nkz6NKBfTvnSx4 4wjwD,5807,7463,DVCGRDaLXJb22b2,9000,7002,960, c6 2Skd4yyRxVhfafzF,aAp7ZIIloM3bC,97,2709,6521
8319,Zk2BoGZSSUpDEA3EC,6626,8428,jk6Jbnm,3501,8041,4365,Vdeto4zbBugU75E,1482,38,MT7vq c,7529,1385,4294, HLKs2WeSX2,nlkUszAoGXgfDYB,2697,9939,4471
2807,0gEDNsXBCistD15k1,7072,8270,99kSdYxS3X7U,3313,5879,2218,M12Y9NbFObsxI,3449,4788,IpSJrJfnsVKFajkn4g,5264,4749,7237,Zmcxxn2ATw,tGE CcEvZsylYfpjd,6466,1049,8583
1681,gUyMLUR6T,9067,5037,VzX0KCFBO,8990,4021,1134,ViJ0RJ3i8m9ElN,8476,7756,AE5Zln4HuFSxbCZGSV,4775,9544,5297,6Y37QcM,JobxDtCCDxib,306,5854,9402
3913,B8Z0v,8064,9807,xJEW1Pw9,6567,8407,4801,jIZPQfqNB5uFKvm,1300,1367,V wHwZJqt48,8409,3842,5302,TGcAXSICu,Iu8fid,6248,5782,8611
9900,yjuPmjKpRpK0yXG,2778,2210,UdjucQgn9fN,2379,528,3991,btGiI,9794,9783,S1trYcqV,4412,5160,4210,XpoXQf6NjqhS5an4,9W5Xq6,1099,5405,3722
8636,aK936niGy2BBxLqPy,7853,6977,QZWiWK76v,5852,5212,7130,HJUTmfOuVgykAhLmi1 ,3984,2547,rJFNauQpGoccUP,4792,5690,9539,q3Da1mBE7OL3MYpHf6uz,UYWyof18lYz2YR,8567,6797,6960
470,qbIOFQKY19Kc1l5,4539,1137,XAAZHjuWFZuV,3417,5443,4458,ROIE89W,9867,589,AqLAHslVQxw0Wazb,7215,9014,5701,TWy4sXGb9c,8nWtiQrD2a,7777,6181,2467
2278,qjCPykEH,9076,5959,5h QuIz8eORlRB,7171,9150,176,Bhv1 iL6WfqM3PU,6588,2497,fwe3aKivsbjldo,9236,9624,2381,nslrwDZ,3i7IXMdp,2930,8434,772
4250,xpGJBGdUzbZIh0eE,2224,6170,uJ5x9,6318,3982,6504,Ckd8 kz5P9EgGzwhJwu9,5149,187,wwEEiyZP38PjVeITX,8535,5032,8557,aH7DaU4LOL2Q,0XsiBCoSv08XEuvsK,5985,4182,7555
7979,cNr2odI8QWfqfJCY4,9864,259,XkJJ58E7FLvkHpxT,4684,2739,9771,x7E4gLioxg,8263,5243,AcvJtZ 9vreD9Ekl,9118,1730,8431,jgF NzG,0TeDHHmJoWILv9,1516,5168,845
5461,kbekwbCu3QTuq4Wx9QH,83,4352,UvUsCvcOUlWwld,8437,8409,3908,HeEIkVJmd,7098,5883,LCPbsStlXVuTI,7632,101,5909,jp3NQDnALifpfUrp,7YaG0abIPY,8728,8217,3644
9031,HxF5dKqafWk0,206,9934,9xL 9S,1989,4416,1332,ER7zIt XZVbMR,7304,1352,QpwUIf,1898,2296,6007,nTKQzRJPBWV1,z7Q4xI,2122,7928,6481
1660, SlRGQa0L8rHvIW71,7572,3490,TxIBqn7l4iB,2793,6739,3017,H9dF4PL6qpJARSNtZ,5018,8350,Zulem0Sv,4183,2901,8510,J4X33DP,kLNbyEymxs1ck3o0,560,3175,7017
1871,xKui3,3873,6686,9jDEv Ej98MXg,6650,217,4403,ix2ROit,9690,4373,Znj0G7yZ6sciGJHb,1454,7562,8675,6UopE0,sP8wHv CZVqckEp,9367,3889,2042
780,mRCiOZ8fyCtbALp,712,1463,66ayp,2327,5496,2772,UQ8m34JsMC1wTGWgIjQ,537,5742,2iqUVEgz0T,4641,6498,5914,a7EIC2,ODju0y6Fnwj09Qgk,6247,2365,4900
6225,GswUHQbxn ,8274,6663,AuAa9qO,2572,4754,1084,Ww3vZxbN3,7384,8603,fxX1gLIs,9583,8895,3400,Z6I7ojKQrXfK,irFII90DiUoU,7883,3495,1374
7172,2Xz67 qsoVqgKz6,6695,1013,IxO6X57,2449,3406,5958,lJBElV,9159,3944,fVxUSiKXSBTkCkkCk,7481,5800,6830,1pr1ZXIXuFhDbMcx,7p0W6xnYj4SLQroa7,2575,3325,9353
212,hAFgWHNTSrhmh7gL7Gl,3335,2595,h0FVHMw34gkQgVMJ7llH,8184,8176,4126,F9iIiSvhdSx,5990,6996, knTMse,9460,7348,9771,GpNxSM97lYiW,3sYkpqx,7453,7138,3417
2351,u705 9A1wCQeQXLCCq,4313,3151,G68QPXiZjNBFI ,3153,8483,1450,GEo1x,1531,7170,9gdNX fZxSgcW,1082,8299,6209,q1yXkiIS,GQjQXhuC86dS2,1375,3031,9086
7825,kJ UgaPbIUnXqNgWh,1316,1362,qsGiUB,9089,2600,6992,bXVsUeF,8158,9277,i8QMByJrM,9002,1528,8681,SIuqS 72UAr,3nvUZA7ZZ3s7,5527,3334,1628
695,B77CZ7uQCMuHRSX34,9262,9282,j7EKE,7034,3,4368,6cd70wVTY35PUKDlSTqO,9378,603,HWw8SSvf1AvwKJ,3265,8363,6422,rB2zkv,oGOCHNeFm,871,7039,477
3171,fYqoM8Pjkqizp,920,8814,ricG4g48dgba7e3lSgoj,4597,8119,4870,eDwhFJeFJ6 4PMyCii,955,8226,osPk9WAw,928,9563,3233,r6n1lfqfCDK,d4dsuSj9GD44FfnhCHH,438,151,7929
3622,Ag8YkoQe CM5,1887,540,r5sQAvvjpPbQ0Dt,6099,2929,5317,8CCM5QwBWe3,1198,6786,CKyWr,2252,9823,1586,56dFaL,yHlIEKr7DPV6eCF,7426,1017,5703
3354,pyw uVdlQRM,1233,2386,XOjOf75q1JrmYpNvrc,6579,4233,5992,8g6vwwxiufx8wJwB,9205,1103,5LMfJrnky6hGmywYKn,5545,7005,2171,wfybs,PS2wxhRP,3854,5910,5238
6851,0osZB93pR36O8bMAS8J1,7685,6071,GBnvW3,583,4341,1585,VHx7Ew8t482cwviPT,4717,6021,u4UsC0bD011s,6487,7187,3074,3hDqIWz89NR4,shqPTVQvpF,2391,8060,360
4313,qTlYa3QbtjAW1 1,5674,9286,u0WL6wT3X,9416,7921,8264,hdgAwG7OOjtyQtpSW,6114,4294,YaoRTx8Oe6kASoNJDITf,8515,8568,7549,yl8o7,B qBNJZg7,7870,8387,666
8429,mzDflKFozHK,5572,6451,KBRUE,6828,4011,3783,od FBiP9,1025,1756,xCLazuNAmxG,5707,4007,8501,ZPGZQYC8pr1TFd,VI5l 4lvVNSSGZZItj,5546,1863,9525
9333,NdFnFgrmkBI4uSPM,8392,8976,fmMUljmBkoHpU,7664,395,3358,FZQDF zwvKhTyhtLS,3031,346,rFZNmU9ZWS7gaxcO ,320,7805,7518,uhWvS2Vb,2JUIcY,9317,6763,60
814,QluVSKNs7x2vRJVGpsQA,3385,1719,rXwuCDXhn,3510,7077,7173,0vmIRctkVz75Zv5b,7294,5844,7nst7iArZ60bW0JkZq,5979,6484,6896,LxXIAp9FIE0dbtv,4 pwJTAOB1a4msYVIXH,6117,5387,2740
816,T6zHf KlO667,6117,5985,anhQEyxj3WXs,6880,8885,7725,3RK m56T,594,8762,FKoQjKqt,7798,7735,9452,OP3yshA, 36jofwojRqRl4K f H,6098,9641,6166
991,h1QB12lEGNuBy,9208,559,GJ4miCkDXT,8889,4545,3298,WNVrgtyx,7425,9144,vaKRHksHJYO,8244,4528,770,hwukzrpkZM,d62SnVY6TlBguG12hPy,6018,6463,3536
7822,9 a2l,2268,9594,Jz5LRRIwWzhjVMsKAg,9203,4072,6584,cSQBM62,5383,6046,rIBRZu,7737,7251,9929,F5bNaNq,nNgy0tov,9368,9721,4942
1850,3el XfYf60,7938,6774,Izb0iSGn KgSRh,7367,1132,1611,CWBVN0wv07yERNBAw ,9279,595,wwMnV,7194,4355,2570,SWMUg,dhDS6o1kZff,5678,5021,9290
6348,DgwWvSaIe,8072,3757,vmYiBfWGkjmej,2461,3922,2526,wJhct,4961,8613,aJDZ62hZOJM,5011,7180,1169,CagKHeRoo,ABsQxKmKELm7wiCCb3r,9095,4991,9170
876,Bt5M8PYOjAR8vQxv7Ui,3873,6264, aRf0Ks,3002,5285,8206,maRgh0yzSjRWgjJmsa,2103,7993,rpEYkubOSuOsA,8978,9807,8253,bJQPyXAPkFw akB,F3JqwK,7801,849,7817
7849,uZi1q3CkJMgOz,7993,8880,rE0Iy8G41,6701,9060,7321,PRAyBJUD3VrjqcEHf,7443,7273,trsibbAKRfkdsnJtcQS,3011,3488,4272,MiIgHb 2Y1PJk3IbiD,3eU6l1eNlrL4480,5208,9813,8242
