col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
7428,dj3sFSXvXXSeY,8953,zoEsNSfL0qToHlkU,8006,5385,5497,9CEruEGqYGAAoRASe,1648,9709,2480,CwjTPrds3rJ2,1752,1341,4563,3471,ybsi0MexD,738,5dqhKnS9T,1607
9480,jq3l318HEq8bG,8446,oxaPglGSXKZKe,6272,1357,3698,ImJCUbB,6922,3214,1104,takZmqmCBWuZw1dtY,1045,103,9405,2489,HtboNYwtnLND9FBhqkh,2080,qE2X66jlW0UFAcJ,8882
5395,XNg1WzHbLo73QQw4,5017,dffui,18,4224,440,kM0XJWNM7zG5,8605,2789,2303,hcOYqWXzJ,3633,798,3555,3795,IBk00,6667,fuWwpPLwFGaQyJfe6rF,8919
5922,NhPt48Mz,578,M53sKmLaM,1239,7891,9036,wFUbBFX,8076,6415,4271,WktbM,7876,7738,7959,6602,GhwDw 72,103,Y GwEDHITesO6,1561
4914,Eu tlTQ9qtwAKibVUfAK,966,8nbGp,5935,7883,1428,3ppEScH,9855,2923,2449,peOCzMRu1qN7,3113,462,32,2010,HN3cS01vVwFTWJVj,496,BSvDwO3LNf92UBEn9p,8364
7718,sLvUE1ZOJnFda kalM39,7247,o A zu2ww4zLd,52,6096,1447,bNO7Ts3,7211,6362,3542,ADt0MCQ,4415,1977,3678,9679,suCb0bQWBcAti08H,6538,TqKcss,6790
1109,BFcjOe7p9oJAkh,2586,VQsl0n7BqKk1b,9093,7902,7433,caPZSgo12xJ8,6163,5491,8752,zZ zh922FFKkUG,3955,7078,4619,1157,hqScBb7s,6510,d2otPEgbqCV ymlC,5304
7987,ZKIg Qme,8181,HTpnpJSef,1561,8661,9743,TCiVQxbhL0VCS,152,5634,605,5 eXZigDawdFv,8682,6988,8536,6351,3XKzflKM1E2Cg7QkoE,2361,99 PVTZfBr56 3n,8986
7939,yQCy3rXNa1LGE2QhF3,2108,1KDyDmxtTKIPmuNJ,7323,6433,2427,bTHJXTNq,9713,6903,5965,wcHSw PA5D8xqrW5OW,9447,1434,9970,3925,Qm5auh,5750,w3fgw9XLN4AMbNZK,3975
5516,hcLaAHQG,659,mDJE9Q7r ,9853,6793,9812,LAyzyhazbiBgFl,7380,8521,6439,HIjvAkKlj7RC73eWEz,3328,5394,9624,7515,34Q0L1ND,9927,v8eBIsRY9HGECej3J,8823
2610,Pwvyl Mdovm0IqZhbd,5878,8R4oEL6vRJlQXq8llPb7,3944,8469,4499,mUXCbY0sYzZGkD,6828,5678,2431,vmOhGIGyxStcf1,3085,756,9912,7496,0cRZrc1FwCp5QkW5Wq,9552,qlZfMTZZQrxvg4 ,379
8696,bHs30Rphhrqzy 1IMkca,1556,WxD6uHIygUIxWL8u h,4111,594,6201,qvYT3hQxM,8943,6116,757,KUFPOx50FhHEd4IHF,679,5824,1494,1089,JO7HKqd1WeOCLhm,7390,ptRbcA6fJco,89
2281,ZGED1cFTx,4872,5kajbpF3OTY1bsz1o,2235,5949,8495,u2VYNMMCnQG,219,1633,1249,rw7NoTtdiUXOiTRc9y,2465,9248,4722,5383,lwKhY8B5sRUCu,2584,Us0qT,3364
6907,NQtQOeQBL6LQt6Lcdu,6472,Fj14sn7wTs5XGo,8192,9384,2395,aSebNfq7dXdf ,382,1161,4362,ThQEadhaK7jV,2999,2916,576,9520,B3Xbh8,8696,1MF8s8k9VwJY,1879
7906,U6TJ4X,6687,Rq4JoFwJzpCmn7w,8095,3975,749,7Diw3lQ2,8816,7353,1375,QWZzgExs4SDiGq,6371,6510,4195,8040,xpg uO C6O4bY6YXL49G,2573,rw19uT OpOAl6ctO0og,8320
1320, xWRy,6196,IFip7U mX,78,996,6754,xlsrEkOXGQXcUDQsV,9533,963,6106,YC70QNNLLuQD7IrVwf,2491,4366,3818,6853,vKSVQYMthf DGcM Tsv,8614,vqYQ5xcbNwPlRHq0R,2535
8228,fJJwvzKY,2001,nmkS9Rg9,6692,2338,3862,9wPQjAujAZeK,7034,3405,4782,o4IuUv,4269,7566,9295,5845,kCXb1,7780,vY8FHD,8113
593,l nj s0DhpX,5539,lyfZ92Wmw,1701,5691,6981,bo5W Zpqj6yV8gRUK,3909,4993,8158,KcAkWI500Ht,4825,7072,990,7646,sCIBG59P,5678,AysQo5X,1393
5598, 1WjkoB6BB3 lEG06v,3970,NLAu66QOb0Rs1oBvqGRi,4593,7173,933,2C9ija0cum8CqSikq54,7493,5422,3080,wIqpGgmLYKFH,8432,9726,4140,8067,F4VsYDOI3,3323,xhiQ4PBWp77wo ebwc S,5960
6007,jnv2U ,1414,8jKYu5boB7hY1gQ55,2390,5311,4834,A7IkflTv LgZ,8189,4592,6687,HfLIFu2p9Wj,227,8490,1954,2763,kAOmkCDwu5fwokGrgg,846,GDE44br,2427
8045,wd 3sZAX,8120,c2ALtHaKzbYL,7480,535,1468,QuRjKvzCJ,4250,4711,6807,iSrPe,620,9080,9002,4958,0wkpLzHm7RopSkGf,8530,d8mijbzWTJG88,9887
8895,2HBfQG,8719,O SN 0dzc3oUOoKT2X,5102,884,8981,F968aGPn,4976,5946,3191,bLWnieuS4LIp,6861,9765,8241,7092,cPaeFS,5735,gM4QnXULViIQCvfGal,5697
7172,BqkOnp69tj,5995,oug4KwU,103,8999,5939,vnBVkn17it2,3506,5538,5552,TNq40nr,1386,5709,9412,8877,KCDcgKreR94e5,7104,1paMA8rLTwhRYFYv1O,1420
519,IvzAghBDbU8dKWGj,6262,Ci5zakjip5bE,629,5856,2167,2TIBHUWmowunQCMQXR7,2562,5608,8933,ScVJ19bQ,8654,1776,6171,1893,PNCyyFXspc,8386,pO j4lY78,2949
816,UtLJKcMj,9189,DPvuBMVBMpkT2JDsA,576,3631,8561,dMUYTtIdYoXsX2UW,8378,4238,3410,v87bWJkqtDmeU,405,7051,351,8664,d0OiQWb,6308,M64Mjm,5056
2257,I8zBPxGO,9212,Y1mEBz7qzWz6sx8cmG,5554,287,435,mZ05w6JijmW4ny2LpR6,3163,6428,9416,2JN9WP6Tr1 xMC7YHkJl,239,2868,1509,4770,CnWfMvNid28ZN7cn1rqC,592,nYZ93v0uv4rK0oaU2,3947
1814,e6qVHafJ,4799,Eba1kkgYyfXjADocp,6196,8421,4852,ehQwmTwQ9xmL,800,3206,5299,g6ZFv0ykqCU3,459,4880,6985,518,aGBLQezmxhNmtW,7073,wxeF0JdA,6130
8081,iqRO9Fh0GtokniaG,1362,ATJmjbD2m8eZSCNK,1401,2112,8275,0J2icXNYpiq,3231,8496,8700,mTG7w,3686,4090,5679,2909,gzHV9plxyL dEPXeI,5282,9KTAzGFB,2881
8352,EVC3uXptrdEFDws4qsUK,9079,WLtVCcrQJK,8499,4587,2647,Uz2ef,1704,452,9305,Jhsd67YaF,7056,8434,1471,8113,6qTke er,751,dRLEx0V,7714
7612,oKSEX1yGIWlDB,2191,02nZCcCoHfymvu,2531,9650,7587,IANfcl bs,1736,9388,5950,lalCAFA0hJQ,6681,5558,1526,3131,YFPWmFD7mXWNfX84p8,335,31hVLdUY4,5481
364,8qFi4q3PFGEggR3Fk,9206,rQ7JmSsUHxW,9557,7537,503,R7sYe7c8an7X,2320,778,1618,ZNa7jyY,3421,6512,3091,1373,RzjC7cGl,1384,J7Ujv3cjgzGlf9x,9637
6768,OPm49u,1372,RRCPxNFXA,7759,1731,7846,mU8Tmj975,7597,2476,92,E2EdU80LKWtI5,5657,8763,4244,6080,CRO64NFABTihot,3517,A7 TK xP3iYogO2IMJ,696
7889,JsXCeK8g,6192,Xws0IMM2U4qGzWFP8iQa,7567,8697,3512,qdXyfjQHM3fYx,512,1569,8721,0ZJ r44at7xO,5705,4501,8122,4576,FF77kaEUmY,6873,9jIF Oq4,647
5264,VpQxOZAM2qa,6378,EG2L Xmo,6208,9891,8448,6EwssbosGd3,147,2096,8773,NBgw9k8,2528,8604,8970,5804,yuOokt39pj8k,1644,xiR2XX,1597
4635,w3vvFxji,6168,iGE7sG84xbZSNcUip ,4818,6941,3253,Ke5N9TPQl,5297,4157,6841,9AiRCzNFRLva,1442,6436,9203,8623,UszBqwB,8646,KOe7xbb2SFbFxlRu2B2j,1149
104,UcKDYNvcoRiMZR3gcG0x,1719,ViqGtBfXD,3877,4886,9876,ZrKJZZgXPa8TVAa3,5317,6782,4803,gMhTeq8yL94qmWV,7669,9032,9690,8615,Hgl7Ae8cvaJyy ,6057,ksHmPwRlfFxruMe,4187
1243,xmBinPaOWaeHIuQ1g6,4329,5uQhTDnk14wXbUCpJ6Be,5560,7072,7124,YX1PwIqdh9cqE,8598,1356,5664,pVucwciodwZR6ibV0,7212,4025,501,8622,tBaFb9o56Ae,6998,a5Z3K8Do,1243
1656,oiX55psE,6342,3Juljyl8JiDj,8425,4504,9437,t8M6hb,1617,5712,5202,Dq5VwiS5x8nUH9 r,4616,586,6348,8982,pPmY9ZluBTyEn,650,criqi5YfnwFp,7289
497,z29tav,1232,wuLLsP8  oV EUBGih,6234,6415,8704,8kex1r5ByeT1wlA,6625,98,9947,tFk cKMvj2LBd,5440,8760,8500,5973,DIOoU9IhS8hJG,8603,xsJq3J7xE68Piiu9XW2,8275
9146,5bGxmNBINhCWpN8,5146,1lXQkAPWUepr,1143,8743,4167,d4xeBP7Q7,3060,7336,1801,kSaYsdTVFBAuzaJurdx,779,1361,5250,9389,1MklAh7Nll85,4745,D2JrU2dZOYv8F4,7429
5652, vbiRHdk,2453,7ANiD,359,2725,4107,CqEbHyamV2bU 4o,4886,185,402,y6Cn m9dW,13,3898,7974,7528,8oT6jxZ,8818,jEfho0Kr3Np9fTdnesnf,5694
8816,rDOTAe1sy,8934,nr CAdj4UzdV23qNSweR,4023,4561,578,jQOGXAEDiruI0me7K,827,3938,6764,edantMcAVIwLW,7498,2829,2209,6006,mMj3O8ng,8566,8ZSvuK,600
9275,Xq3zYV U4o,7172,szavl2bqPb53CJs,1363,6756,4878,0YAyomGTQgD8b6I5gQJ,8760,9810,6202,YhoRv,9182,9997,1707,3407,r2apfuLrszvoZJ7v,8297,qGqzAHxTJGUxhxvnzb,5693
4706,e7VkDoofcVuEb,4140,I1jwz8H,3816,5832,1099,ffLCVFbZPHROJHnt,6036,8014,2147,4XjqPS5u97UPFOMjhd1,8925,7027,3816,1414,oEbD69nKF64OpfHkZBH,8353,bPW AAmUu cAcLWk,523
8400,rGxUgoVJNcIJOksf,644,Y4pvitpO8cSUCzNSZ92S,9429,3947,3148,tDSkvvo5 FH2U,5302,9780,6659,LRQTJtsUUdi,1465,6859,2969,7357,FVkKvv,7452,djw3PtbGsSJHJTmdSZ1c,2196
9676,7UgRMtFYY 3pdJ,397,c94pKL1G5Kfv,4204,2933,9645,SlPnlj,9868,7438,1196,R7xcDL05,6397,9671,5190,730,kCsjGW1D vis3WUznMy7,5144,OGDA0AEvyC7cbYU1Keiq,6541
5156,pTMpaqcEXK9tk4GC86z,9264,i4w1Xn94WIUEOPQr5,9605,3727,5191,yV00ArA8s7e0nGDUOFK,6607,1044,5472,Vv3vDxNDOP8AfYOXR,4699,4805,7049,9595,563no7,8201,TWedFh,996
8946,M3Gvpl,3287,l6nEHlcTx0DBa1EeU,8141,9332,6033,DtNqU,2961,7877,5460,PBsIM xSRIrH,3271,1096,5967,379,AdLc 5wCxgKemJigb,1597,4iNEEC6IaMebFW8,2817
975,na0ssrLn4E 20d,9843,8DkqTndCN4V,7902,2378,4444,qAeLfB,9384,9417,4464,FafBuKStF,373,7493,780,7606,pWLsTGHqZ,3853,YMqlyTGoD,2206
3200,vwx4aNbpI,2796,KhlvyFN,3986,890,1288,dFMLQcvdi222,4997,1051,5616,cULq2I94x2Ur6EEu4Tk9,4260,1709,8869,1918,YJOj9UWNW9kdB4aVW,1524,RyAZ2uTRUO,6787
2723,J36Lg,8250,gt6AI3n,2260,8000,7046,XsxbMDKlW00,9517,2817,4730,S9vZ7,6328,7226,6125,9520,SKAd7 OXRn3nbp,7611,vDtrM,3897
3033,sazYM W,9187,X2ZLb7CSZ0,4243,5233,5966,aXJphd9gy0W1KivbCV,7418,9598,6885,NLjgOwl W4PlSZ1pL,2736,6370,6016,9838,Ug9kjE6BMSrt8CwXi,774,gd50tZYXuD9ADq G,3238
5783,p7D3Kpp3iA8,6100,AEmGAPjm,9369,6557,628,q 7S6MKUtVA,3083,2535,3988,vzAmwO4jw,1652,2873,5598,3192,gNuPqiks1,3001,JfDgRJes,8711
7514,dizrMD,1444,BQqIb7djpOSbhUb,2979,6170,4499,oFDsDilJfkmvR7axHPt,2701,9853,6950,hS2MB2r,7851,3853,7977,9784,5DZJleMbz7P,2408,wpQyWO2EpoBeh,2646
2607,gKBU1d1VbGXlFz,8611,0TgcdM5jjDeI bQxO,4211,4418,5885,tlJ8tXUoH,904,5833,7752,ofLAsxXQJ 3khfxx,686,4766,8757,4023,5OHwxDgpdqGx,1192,ihBjyH,7519
9140,gJr3fNOXhGzR7fvI3ZcT,3407,0uEqtJoM5rBmznLgd,2732,4418,8271,hWRQVWLZSxwYLRNrAh,2564,1045,9944,CfxyyM,5925,357,6263,2627, 8czq6xGFFc4MlWm,3260,lu U3ou,8120
1347,vDk2kyR,6472,ynwFq8R0GE1Xsaf,8437,3451,9287,NUselQRU7 ttL2HSdOH,817,484,1290,tHpRQTPlUEVQpMOtAVV,3404,5843,9336,9371,M3d6uHXGWSppC,325,9nX3CHfzE63oFiCS3E,5286
8873,jPoF6p92CwkL,9993,ebQxgHPSJO,742,1743,7794,asoda,1244,6086,2568,OhdrHLfJOHX1zp6lp4UA,455,5804,1468,9463,CBJY7JAXcm,9296,WRB2m9Ng19s0K3,6080
615,myXZEArtCNjxfJ,5184,YyFLC0whBXejpgyJ,5274,8408,7148,SNMts5I,1770,5543,6033,sLpCrcQgVh8ZZTM15oTL,3583,7083,4309,3424,XKbwuZ0g6Gi1LC8,2711,CT0h1FpCTASaQWWAY,5623
4776,ZMdCTLZkHfT7rn,4513,8BEcfKGMEO7N,5835,8058,1940,k7EQpjIBfEGS,4384,6721,114,VdEssbhjzX,3613,7190,1300,852,jUZcelQayJg,8320,9XhgwVGf0ycs,3056
6506,shWS28ALJWMABXrjH,3220,mCgWOWpS04B25x,6203,1915,8140,vN9qn67 5nHC3QVN,7004,6665,3285,dfjxkfz7e,9073,27,6557,5228,6bC859P3SDgMOVyknsFK,8267,R5K S6Bu,1054
1641,K2Uae91Y1yD,290,nxflcxW,8715,3779,3241,kktCeJqi,4324,7566,3387,MBIi909k,7198,526,2100,753,0GrSFDib7 gA1bV,999,4iS2FXZXxz8kpmr4Aa,7894
2415,dtkvdwdnsEuRpjbae3n,9586,lxF0vXahIBpPEratUlU,1111,524,7431,RlrVumQ50PaPg8o,1029,7327,4908,A1 PcM,3673,714,1909,957,uUtEhnN,8980,Jeu7M33nat8ez,2894
8231,Umckxf,8735,gmD5HsywrHm7zP,4824,9065,4518,hesXfXKiB9 w8brQ,3607,1328,3905,uahfWlpZ4HD0JFXk9wO,233,5582,6390,3460,g1cmLpTxV0Ggq1O,6384,RPQsZPt,1435
2626,BaI5J9i8Xbey,2177,7vusn,8611,7882,3085,Mel6F3dsuz7xpgLV7,2867,3044,1999,6D2brHQjTMt8j,4540,2619,2829,9030,mFw8x9nt,6816,tTLJIuYj8snM,1494
9302,QJZMAG8E,1121,Br9bKCGVAvdWtx6,3628,1231,8435,PvDczwG4I2 JZ,257,7367,8100,NoNcSYCncspHpRYA0PR6,2463,8299,5799,6680,I8 VA0ihy6sU,6940,ovY2akM6Yf0s,5667
2908,myLWs,8719,Y00wA4r9y,7187,8909,2036,cr4D8,8659,4059,2447,c9KkP9QEjcUp6y,1516,8368,6967,7582,cRsb3i,9388,qdO RE6TrwJQJ7K,5730
