col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
3298,9729,1GRC9mzgv6T,536,rrPscxO11ERyzAS,3024,6613,8587,RtYoMFUKw0jl 6TrA,3351,9697,625,5765,GtnsrrC0xeakxJOo4F,P9eLCRs,4789,7270,6018,Ol A8KllgC1Q,5842
6723,4048,7uSohoYDlG5,6231,jHhSn7a9z,3138,2779,4670,LdEEMe,7449,3824,5736,621,nHJzPkHEz,79et0uV4OyG,9176,7894,6834,y9DzbXgMwZbso ,4226
139,1971,sKed56kTscp,2516,G4sJDeRsC,8516,4422,3253,MqlNiZsW6Jj,6771,31,8651,6749,Ih08jPp8yfAWvMbR,aZxwv6PpNToizlK356cX,4683,6315,6164,wYfFJ di2xbnbHn,5395
576,1715,2bf70oo5JysiMScal7T,9451,FAca3T4 qScRYw,3596,3736,1102,Lq57eGHd793PDys,5928,972,8330,8040,3UTM3z Uui2CRxd,ViMXcda7gC SvxvXI7Ic,2386,403,1384,3d9a pnVYDOjOAgB,8598
631,9532,oC4vbop,2970,hbIuiRnakYZgRLxX,7373,8613,778,g1eaQU 00eG,9362,7672,3462,8529,z0O2rz,sgiUeH95mc79,3840,3107,3546,ZITSAtjQJ,9096
9038,5179,nzaIoS,6521,FTpneX2eHO,5405,5813,7736,gu0LOcmGG,4113,6622,8571,7525,Eo ROHC1eXdiB,3awSi,2958,7021,9274,BHuRV6i4vYA,5699
7293,2828,c8T0rN67M,9712,qdNQgdvYwbPuhWY,8568,5620,1776,eD6Hanl1v7X5NaIdGBFp,3977,2368,7878,5815,DujOdc,OmtM02qOFsscVQLWzqQk,1483,7192,6851,f jIJh,3491
5689,9397,w7Dz08jUI,7677,T7oHk1CxTIasz0m,4663,337,4863,mp0u35Q,2506,9175,9598,3477,FMxR9fJzizUbk7y,4qhhrvrk6qtmKn,7684,7090,617,v7WIper,2980
116,3014,NJcVS43Cl0tGNurN,7013,ZTXq3NW2CGbO Tmyr 3,2735,7319,1106,YIa2Hd74lIkw2C,57,6814,2453,9462,TzZtuRUmf0yXFnwMa6e,NSeIqmG1Wy 1vKCy,7086,896,8469,9mjhUI6CT3nePNkE,5062
3454,1654,2idg r1MCIH3wEjb,3776,b7g53o3wq5Eh2hM,3938,67,4388,ASrTt9 6zb DgZzvkI,8700,5625,8436,4898,Qfye9jCwO1Q1Rqg,AZWTAip4bA,3905,6736,9683,OGZzceqTmRroFhyeP,6759
68,5167,lPAHZPA,8117,obs0zo87O5msgRbe,1139,2035,9725,xwiVw,1082,965,9009,618,WVui7QY,d89ls2dDa3cQCr7J,6559,2480,7440,TXD1uefSHUHkvgsq,1152
7996,3593,YKrx 8,4073,E21EbSx1k j5mJqisWGI,7220,2501,4169,FmqYFaw6t7XAaoqoNChq,1090,9996,3898,8404,gn3dXROka,HWRN9AZKiH O5aZG,3020,2061,9625,h1DVGVvtOAisy,2971
6136,8419,dA3h3Mr5Ikt1Ilae,9720,YEYW0xAhge9,7124,2195,5607,QnRxIHl72YAnd8AgiAW,7457,1392,2674,4740,JgFuq7baY9,eUm6VxhRovO vTm,3236,8472,4996,5QPs2Y87p9WEMFK1P,1529
1676,7432,lzNM4poG2 4KmTHktdz,4815,qhwgx7UezrcTvNrKDb,8391,7980,8712,lqCrxu3OSPHQ,4658,8673,5678,5647,w1CdVno,oWiJoVR5AUu,9221,5023,1862,lifmChANW1q3rJVa,4146
658,538,ffgL0OXH7w0Pkitta,7949,pT0O7n1Z24P9fvBB6A9V,2088,3059,3149,Hoyq4RBBnOMxfKil,2975,4235,8341,4874,VFaVaZCFF6F,44vEO3YkNi,9956,9879,4177,88NV0Kr8p N72s5,5272
4925,2946,xOFItRKatmpsv3L,2230,AvdWOhqWnN8uHXdK,9405,763,4258,ksK2aQzK PC,8818,9126,6491,7926,VqDNuNmaYzUDb0u,FSlT72rTKpXYrB1KOUp6,292,6406,6427,ocbjZQGuoiRAo75,8159
1415,3409,lY EdqG0gxJ5eJaWMLF,2128,e5WyjaxXG66Q0130nq,2955,9225,4719,8DxZAfYpon8IgK0v9o,9330,2812,8128,3920,Omvta5N2i5,DUMrM3WULVE,9741,1209,1931,b0z2b5uAqfW8qJ8WaMLG,8084
2895,7193,jWoW5msoFgltNWyxUH4B,7129,vv0tknlvBv6cwY,4217,9083,5453,CM0N5 0igDsFZsrhz,1666,85,1022,675,kk6ATXKHe2Tl,A794erKNDA,4611,3465,6135,rBKcRxGM4M,5658
4228,6886,WKt7aTWD59DMLGnMFtx,1297,NujKKEPz,1096,4240,2599,gmE3mkEv4S0h9n24,5395,6519,6528,7948, Njy7OdnoNGkEpdDhI,KE3dIj8 Q,286,4267,1570,lh1K3P7L7i,275
312,1818,v0MqZj7hNcE4M,1318,dqYDtmfes,8171,4010,2323,FDFn08,1467,6757,9705,1586,z8AzdGEoojp26m,ZXpJh kI7Njzh,1092,8267,3823,URxPXR6DU,9402
9371,4356,Vgn0z64,7320,iAo6s,4185,4143,5592,pfLOK,6573,3357,4764,4303,Ni1SpMJW,G1sJvDTOLG,3559,1168,5806,vWw0N3VmLuewe3oE,2470
1573,7159,q0QYqGDoar3RX,2925,MdLo9,3766,4900,4889,PNJ0H,6139,6363,3232,4858,VeMaUXnv wIVbJM,mVcj1C59Nqu2bYp,1727,3841,7207,kvGBZQq4mwwfXyqdRi,847
8600,3667,baO80GuyWmB3OAbj4GQe,9453,v4SjSsi,4600,807,1228,1QBoLBGoRjXK,3298,4454,2693,7977,zcs9MbwRcr4vSVl ,1fmOP,5450,8166,6306,C1h7BNByAsv7ITJrpYBE,7792
7251,9083,0Y wVwVcypRwBMrRSy,2880,8 abR,3078,4554,4504,FDfperzfk2NAqmEZby6U,2377,1740,5439,5173,yWsrHUvuKc rp9Owu6wb,NtPCZle,1019,4194,9280,PNJTt,1348
3873,6907,xUunNRZMUwrDj0kggd,7510,FQ6EYy4XboHgRO2H8QE,1806,9605,8467,ijGQgNZhCid4v,2752,4646,2008,4951,jBwtJwkoCGxXBoKi,QYFx1PT1KJ39,3385,1745,1883,qoyO7dEYIiz cJYqhKS,5627
7982,7870,zwrHqp1XE,8932,JuZEGfkXRCWkS7YvMNq1,2835,2232,7277,r9mSJPQt7YY6eq,7944,9328,8872,5990,LpKqeN,49liEDur6qVfoyrh5E,6986,262,2270,zldygqGzLKdD OXd,3398
5889,2889,RtuEWK4RUS9Doz,4614,xGKIFldGqCaV,3060,5927,7193,Z9VR 0FC2npJ1osGWVXP,9143,4683,2270,9727,7OtPJPb6AQ IrLXkToP,j7o1S8W,5177,9886,9691,56RvQIqlOxhBjG2u,5668
3683,6344,T8wyWRFo,1481,4PCrOD91ZBo6VrtH,2073,6886,2670,N6nBIiD9mTFi,4453,158,1394,8468,Ca592zfez,Zr6h bYI78Ql0X,1716,8826,6429,fboRav,6416
3548,7058,TBBTzh t6ypNXaH,4565,c92Ws8R,7864,9536,437,4XPK2h1,4024,6225,1906,9550,eqLUVR7iNI7SdoNc9,Bd HuThIEJRX0ZCc 3 l,6390,9052,379,mhya3,6492
7059,4782,E9Q5twfGdD,1412,fmDJnj,4786,9427,8609,H2UmH10T38mh8JhZKP,2327,3218,1278,5646,8xmD8HOghBw7FGn,0X2ZDIA4ZaoPwopi7qk,6687,6883,8923,usGWFcoVRO6jW,9829
9069,323,mwgCwe0xjvX6GgM,4175,x3wSfim2ub52dE,6080,397,8248,auhRaCaUhah7AKGw,2660,6334,8324,5063,srKrGkFRgV,B3RJTGCl02,9767,4662,9029,uu5wt9,4165
2729,5866,G5Jou1EBNzDOf,8456,8FpIY6pV,226,4568,1913,WyKY1oW,6786,9594,7343,6275,1bNIa2RQq,aUqRypgCpUJ75ayRE,9485,1462,3650,mj1cn2Us5oWrETAkvV,9487
4066,2139,e7iHCmKJW3paadm5H7N,9758,Az6yI,2394,70,8638,Mvzk7jxJFAQmTI,9958,5908,3429,1183,V1qXGMur,QRrO4,713,8257,3680,gAhdyvh,344
5988,9753,T ndIqzZrtqk,9969,cNmQJia9iXY,6966,9577,4595,BU2JPgnupLSGabZi,1786,9803,2969,3367,FV 042f,ilTnrFXD0AwrVp0wptb9,5530,7522,4280,Fmacks6EUyFY,4135
9379,2186,yLVSe,6673,oL1WeT4a5Ky,5549,5896,6300,wA8QsBq1wet,9232,1487,9060,1317,27683CbWWaudYo4WqhJl,LJ3i2Jj,2820,9362,7199,XHD0Kju5,7800
6554,5425,VIiiaHglXwVw,265,jSalXllbxw8fSX7BEqg,1450,9671,4874,nGf2G M9xYcqMBxRTk,7315,5710,4573,5633,pnnxau5UtrVSH,v1Jx16sfnPyVzwl6gBQT,8320,7117,3401,mm1jdU5POzHY2rTfd08,8303
1253,1000,15HfPqK7ImNJQaJ9MBoG,6533,3Zbw8zRNNTQ,8902,5531,2628,RpemCAa7jLh1agU6RGu,1887,8773,325,4931,bc5URUwqeoTi2WAsRU,HeUW6,3226,5903,1675,fvpV2V96UBnyCIVUE9Ms,7638
5778,3483,olYRZ9zsH7w2bA25,750,KTg PZE5oJ,1700,5631,294,qyPqKhCqu0IUW8D,7412,4352,1365,7722,lYO0qj094587,Z8pFvL4NGP,2003,7811,8691,hKZDcv3ud4,3700
6080,4738,ljvIg,4824,4nFR3pt6,263,3797,8793,oL mfKfq5u,1615,8653,1843,7843,9Cs19pIYoCG0DS,Qx420Zh8MtCV,2717,8466,4351,mIRLgXyOq,1486
7458,4181,KLjOmDxM9TlvaOpB6RA,9363,1U8DwHQ,8701,2191,1,x3zA0nq7,6754,930,7409,4345,HDGRbOOOOVzLt, upexXis8C,7270,3848,3191, QQ82J,5959
466,4131,hKLKJE,5691,J1ikZ3lwREvthdyjeII,8429,1927,7883,MoYMmLr7 9p5V,3059,9447,9792,3868,VZXoR2np3dCsqcGXO4uT,Vjwn0wEtdLGK1XX,3667,5716,7975,9eC5e938sYidimtm,5596
4767,8376,VFWahMMoKrBgBs6m9,5699,nrLPTtOzHMy2c33 ,4066,8023,7375,p7H5Gkgnne w j3,5263,9992,7126,1154,cmjRTKiw8OABlT,3cNqh0Ag,5749,375,3805,vd2WpM6ns,5418
4425,8872,wkA4Y,4813,ddqt3pzWnPPkJZq,3771,4459,1961,aa65aptW8tLAEHhHiH,6299,5117,9462,129,EVLTHJutf uv8U2Z,yB E3m8Yv3RuYkr1 Bj,6985,6730,7423,nIrtAh5e,7350
5520,9030,7cwpxO0mzaHjLp5gjVYy,2333,xYkvSj9Q4eia,8277,7454,4461,KXEo7,5248,2613,639,7017,wgzgjoguMVL0Gbp3,7dK29VyEE,9219,2993,13,H0fkmcFJhkf,253
3171,7704,bams D5LgUKwq,5812,TjZL0k,6488,122,5959,rqu3BJCvWKfPJt,9101,590,9223,9577,1vSjNL,rkVHErW3PJ6Pqd,2146,5876,9550,fo3LU5A7c51sQuKgJZCs,5054
1657,9865,DER6Nb,2698,zdepokS3ueku0vtC,233,1212,653,1Xkeoxa,5306,8684,2611,6928,WPe5ACMrOqtIhS25l4,q4dwIDj,6759,558,4433,enrqKPUrtiipN,8913
6557,5029,dX9FXvVT,9451,0cS7u8Smssp 4Y n1PPS,7415,3779,6811,lYGfQ a9HYT4VQn,3620,1840,8012,2582,MJris9w0jkFeg0DzNbJ,2cz2lbY,1998,7169,7632,3bSsu3gTAcIhK47xqTN,6269
2209,6200,WayTgdNLqIJKLy6XA9,482,pQzrNF,1641,3725,4414,f5MpM1qUbkAbp,3069,2313,4869,247,quxsfll6bx3JUlys,iHi3Sb7ful,8056,6682,9909,87rv7N0,1083
3734,9862,InG5YopTCrV1W,8746,ceHWfxOaZ2mCoWySbO,9233,6445,5023,A19sY,2230,8807,1320,6394,WwO9JlSG7CfJGQ,XK3NZlwL2 Do,7088,4012,66,N6I0Lvfw,9232
9173,4937,O DezN,2094,3tqtU,2099,3143,7517,Sk7akTSesvv0FjEn7MBw,4153,8271,4860,4712,laB1jF1E,RbaS25Oies1Vq,1002,9744,3489,ofa3OFxZrEoij,6426
1148,2150,75ZM4,2432,AawRiKVeUllBBnlu,2499,5303,1115,RsU7fFvbX8t,8173,932,598,7386,h4dkpjiZqj ,opTIpjtUwpPiHReUHNh,1074,3613,9559,sGA H3,4745
1494,5676,m5tpkieU4bl3l31fg,5367,14JnaORG9dHNuYLzz0,7503,5051,1831,AbFR7,5435,8071,310,6288,ZRxEqvB4r,1zjlPfQENPfbwbY1ublJ,8690,4735,536,3ORZNX  9MbCH,598
1711,5753,oioF9bOQhCzL9D6LGUl,1871,8i5LmhWf63Z72IRf,868,7844,7407,JtWwN3stHYK,8347,6653,9551,9583,4K2o 0,U4urY2ijahKanJdM,9662,5273,4049,6cDEtxaLl,3272
753,2350,Tb5j5jrsVv,7047,vD0XKACjt9Q1fdeQxO0E,3885,315,66,UEGkcuignG,2191,9567,6298,2606,iE6G8j3Ni7,nRtJExZaX,4495,7443,226,43l7fXq1VLdTpTgs,8320
8574,2799,bMuV0ONxigx,5009,t7puo5FYRsj,1803,8475,3368,mfDImzLW93cM,8279,6279,8795,2536,ZA24iVUs3d9M,EIMwV,2086,3328,2108,r9jWoucolrg,8513
6922,256,54nIDTVTlw7,6587,aiAhf20hJ,8050,3620,831,4zM nAnPk,2043,1139,1266,9297,0jaYAFZ,XyTBDRz0wAtmr,3711,8270,2545,U6QBWq5bwVav3Goc,9923
4656,34,7ueyuBBpI,6285,6wQSiWf8QTP,8644,3429,2591,MPRKNEQcYoD,344,2513,600,1663,gLl hAtsig,25I5NM5GNHCjLGtQ9w,7707,1603,6417,8ZcA8Wu6ClNq1qQRn,3952
1784,8875,V0si4oXIgAG,6740,wtgY0mF8s4kPKF9xt8d,6355,8659,3702,Xt46w8ItR,4326,1523,1890,8176,dsTTB21,IKphPvZoftVbloWt,7997,1880,3997,XTQn5cKthpCw,8872
7627,3136,CM9DU3GAkxToc,8965,VQI7Yfy53aOfN,8441,4738,5028,51H9IZM5iQPg0LSU,8776,6363,602,525,TOa256IdBWymv35Ta,QCyh4sfSBxDz,422,6989,603,TbGQ9YLAC7KI1m9URT,3246
1936,9008,5kuN1uLd2,9633,Ru7HD,9242,737,4205,IBL M,8161,1173,1536,3757,ZGLcJ5w,ssxxN,4648,2370,8453,Uh7cg3y231OUaSsYqyP,8381
4755,5230,Mn956,6900,GSfDFbWg,2060,4853,2665,QGLwwTgir22Po,2516,7102,5977,9942,ZmawBu,6h1biwuYkaTX,524,835,4521,JaNdbyTReTu,2434
8877,4525,EJ8UUktQua,2646,y2 4eoch4O,7704,3490,7974,FnPdG84b09t,5964,1718,7088,6293,bFFaE5Q6UUheVUO8a,Br8uuA,4241,1786,9093,8V1TLw3obNi,3753
5991,5902,Q0Nr0bN,652,GiExJEbXf,8913,3425,5737,U90yb8zPdRN,409,9135,6589,7087,a4rKyOCg,PyKiqFNTwgUWiy3vMJ,2486,7760,3090, sh06zjR76qQl0NY ,1796
3955,3187,Pg2v4Gzo46NwwLUJ0PJ,1293,PPrSunamLX5WuLQCOg ,1672,2768,694,OlXonwbFvkTm,244,7518,6612,1856,w5qAe2qmHAjSsxuwsbkd,9b2VDszOgIHvT M7TDUJ,5722,5369,5745,iZfNSkaZQ5F 07c6byVg,3441
3143,2795,UaReq7dSm,627,I7uMrqw,5568,7150,228,9ki WNWZPg RV4MTG,8557,6036,2018,4408,SpYBS2roLP25,exS0BJkb7jeCdxagZ c,29,2882,8708,lSCoUwsbd6c6hfBTABt,7141
8154,1505,3uM7szzuQ0hIYdHesrt,5082,TeiR5Fdd,2206,3093,2826,LWaP1oKcZP3O6Vi,5249,4540,3117,1494,OXgpcc,mAw5HDjiNw,3112,9883,6868,rQ4RspbVD05Zlc 5l,7914
7498,528,hMEw4MEEurEZ4,5426,OiurdW2jHEapXuu,4187,490,3411,0Z2WITpwt29W,882,5113,9695,5907,yXKLEAK1SBVFR4sjb,Yqd2tTm6Pre,1721,3638,6215,2PKI63EcK,1749
3071,3355,palX4zGJ9q7paZwn530,8312,PeUVaW0ldjQGDX,4310,7991,1939, 0UPd3caA4usrUjqvUg,7786,6392,9196,3523,bpu5aC SiRrVpKoqL,5ilY0eSycHjKH427ox5D,5490,6005,6035,kzwuS,8285
4807,9229,JFyoSCH5BSW66Yr,8596,OhSeIezlpaRR,8035,220,6295,P1UUg7 LB01ik,71,6567,7106,488,0IrEpqc97T8v,nQLTNsvnxi1WXK0Iw,3139,6571,1609,8APUHRdAyM3,9008
5949,2707,8VI00qscC,8260,ofykbSbol5,6593,9874,9024,5I7zsWj,6361,4103,8818,5549,fFKoiVr72kzOlSXd,Um0pvfk51p6A960Jo ,4831,8097,596,L3EV9yMvz4DY,1540
1572,9980,nniYkKkHA8shIIi wF,3918,GnpT855RCnoKgZ,5363,5080,4059,2 yARc,8632,1059,9640,8744,h8GL7i8ky,sumhV5,8968,8078,8430,hjKxG4l3VZd8ci,4433
4972,2442,lA3pM53,3170,3 lMBLCI832r7OupK,6967,7650,7425,AevXZUlq3GflN0BOmDm,5410,6057,760,7420,T3mYSx0GcY29p34SXW1,vh5vNMJK,968,1182,6619,MCz R5,8759
7788,2356,fXZ5AjvWqdkCz3a7,1542,fSeMTPixxqch3,2691,563,3380,6F7IOKFdNyR0d7qHHH,8943,7893,3533,9629,7lgjOb9,LdhfH,1517,8396,9619,h7V9mVfvo I0YeVd,3486
3141,2716,fbIAbgYeM2Bn,5,lg1XLKva,3378,9406,6526,i0XgX6sc4BVQjtA,7712,1793,559,450,dgdvtPnLF,lIVjt,7075,7585,93,GL eUcwShV4oCVZ,421
113,4600,MmM3AH739 uGZD1Psz,8139,bv2EhweEahz ,2844,5645,279,oFzic,6627,4836,4352,2248,lBfPhSMuJJU,il0Mt41M7MLvEzn M,7492,1710,2717,ql5Wn3hVr11jG,9148
4893,5972,vImmydr6R8vZIql0a6cJ,6714,2lxZ1JbITfJjE5mPU0,161,2004,4104,qYzNTyT0kiVDc9x,4256,5541,5754,8512, cuoiYCO0BHgL,0PeFeiWJo,5037,2093,8922,LToT7zH71Y385i6GTaZ,4490
9677,5880,UL1Gt70hXOUXN0aQm,3362,3qMPk0416Cpf0rsgkzG,8315,1747,2769,21M74kj1PGCj,3768,3550,7155,9917,4Kv7D2ukZoiUvgzJ,DPXxl8YbJNnEBdNY5vri,2267,7072,5389,0qf du7aRDOX,2912
1900,3387,I2RC7Nx4C45bYE,9806,RhyJOTXQFzNcfgoegm,1725,7448,632,cIpWzx7B1s,6502,2278,2202,6731,6R i8SFmhD0 bLW,X4z1SfexpKm,6876,4732,2130,dVl vw,2345
6671,1625,wSCrgteSFWl0tKZYRZ8M,4195,PIxAdMgew,5150,3361,9314,sg7c2nSB pZJe,1461,6141,7952,3760,RpRnHxuTcuXftP,APPR2db o5f,8632,8379,4411,BFncFy ANcenl5KeXG,9425
6073,2232,6qH4LDa6Q2VsbN3gj,2589,OD8w9xbqmL4ScrGzx4T,9053,2271,6962,scntsXHF,2840,4134,6795,2675,Q86CalTCgOgXx,cVm98hJJivzoZCOv,788,6009,221,E5cStd6 o,4621
9236,8457,roAGcKzcNBdOQN,2684,HNl36Qkytm1T,6947,4108,8487,VDnRpjwXk,5167,8583,6429,8369,lGAy19q,7RJUWJ0EhoS2,3338,3873,998,0Tb2b,6023
3886,5733,kgdJV140q5,7437,KXlg0aoydD5eHcEiSZ,408,4782,3431,dV0 2EEyvkOpBZn,4806,4978,5331,6893, 0Kqi,IayMIcwx6M,5294,5984,7229,fNX1obZRXd2sESFt,1066
8831,3689,sdsHei,236,VmNjXG,5845,6776,708,raMgg7d2wXNZU,9522,4412,6988,8917,goaoOtiscUlXP2FGlC,nmiv7GvZ94,7896,1911,2667,mceH6K7z95dXORuKg2,8397
2225,7484,gGbGbRCPXy2kyfiZ,5601,voN7XIPcW3wC,9382,6454,4178,oj1Wl,7247,491,5135,8076,MuqWc5TDYj6UyRKrjdA0,Jsp7nO4lHfNeIW,9842,5064,9715,ZoBY3o8IDa58AhYnNW,1722
