col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
6233,1hBmV0,2918,9880,0o7QC5qFENyOLXx,8312,lOKQ21Dpj5ZpRXK,8583,2805,8374,E51IZPw3a,2356,6642,3422,1402,2ipBH11HmZ2XZ5kRk,3795,Xe84fLZbATaGglrpl,8781,3605
1839,HD83gcXqtCiVpk6SnY,7895,6298,3qAee9xiIZqblI8qfR,1758,O2pAam2Ypgm6ydrVWckX,6482,3174,9034,1iiAHRiG a,7113,8005,9759,1796,XxPQPe,8919,GDVhey0G8h5,7857,8606
7326,IDaFYHFx,8782,5997,IUgAR ,4150,cZZJq,5374,1706,2759,qvqHrjTnPEyi55,7108,8149,3054,7117,I4C1wiT8f,1666,jzhhzSG2nh4oS oS,1907,7420
9664,JkjIy21n99,846,8740,Dmpxfo9j85L5wj5UU,2075,2mBfbcB2UHA9Tt5wXBiI,1734,8970,9140,542he,8939,6683,1692,6827,WhgaSFomP38l36,1200,dzwPYx3Jo4LHLabOn,5913,9458
1277,KLJowq2 nf,7122,169,JjV3OxPKHIakCqrH,9359,Nl85bZ,9415,5775,3407,9p46QwT6WditkzIn3W,8855,86,1158,746,2cDbeV7vDu qod104,4138,folaYKc7gjq,2724,5466
9561,s0jDGlJTfwdyRd,7417,8749,N7dleGOFj7,7475,dEsAQgAsn8B6yWl,3306,8790,1585,wZ5VIKCwZEgRrfPZ,8328,6701,5183,8142,h2xXGY7WNDSG9OrIvzTN,9871,sTfsRai,8301,7680
8176,LBtuvtS,5631,5758,99BpSKI1fw,7475,mxPY6yOqYsKMyB,4361,5160,6792,yafGvH9IZNUwo,5871,1147,2459,1721,5sd8kmP3jkj6zrYe,3031,Oq4FEiDH7t4pVmx,6886,5121
5375,0Gbifhl,4070,9896,tR7xtgJfdEb,114,QN2BqU27r,2221,1996,1828,Q8lIpYIKKG6q5Kic,8894,133,3274,1892,5H2V WIrV20AGIWi,7018,ugQeXaOnE6zWjkBK,970,2476
8763,zwgljI1FPqvZ,9723,1113,scWSqP5z,2479,eNyNekr707oh,8267,5654,304, Upgek2e1q48mwD7rm,9523,3587,4148,6638,W9V4GDTET,471,ApZcCTBl5DpQHwm,2297,660
9137,1r5cej27Y ,5762,5431,ohubN70yTszioHKOS9,3035,EaMaQ323EkrXfCsND,4187,6465,330,vMbhwq1PUT5,8234,8819,4854,8771,DiRopz2HlF8oNUSE,2282,C HnoKIZ35dtZoK,3435,6601
3644,WFFTtJGvuhR4Ou,8570,4789,st7wL5ZX6q4cig,3884,5agaZ,4952,2085,6690,VCiWwi7,297,1643,9426,9499,D2ROjz8JL1,8609,XLPe8lWeGP,2963,2940
2089,SY87AltAuAH3Eb1c6z,735,6909,rrWVT8JQnZCZByoiyFYd,4163,nmsIpQl92,3847,4812,4372,tKQ9VLzz8NY4,4265,9960,1438,821,ZQUV87RCjfYAVsa,9683,qzgQ4Mu,7766,1564
1049,Idv23,674,1951,b1XtAk,2159,tWg 279s,8447,5391,605,hNNWJH MEE5zI8TW,7932,9880,823,7621,okljgbqKJuJHDEM1lwpz,3431,lMsrJRJYuDW5G2xO5,1433,4067
4747,VtSmcF6UgKrZmbVw,9332,2732,FNBGcorxhlh t,3893,i2zQJlDbTY54V,3329,9796,5720,kywACWnJgquyc,3330,7796,7344,7665,QkMeHvuhtDLbZGc,2429,I3S1WC7Pyo q5J2FF0p,8620,7323
5106,kJfI3wcWzR,3171,7096,ERXitj2 kshVEdXlt,3545,zeFOU baaie1Nu6642,9908,840,7099,IFRtcirmUCwDdJuNPBn9,7512,7591,4672,9504,NXQX7tSWjmArHJ3UV9c,8596,cOL0 iL,2222,5043
1817,GqkKbza,3677,3836,DGyQFi6QB,7527,SjuXiRa7cpVyo LNmTuz,6638,1552,6078,RyqiKJX0 GJOHx,5072,9724,1492,7071,L6FDax w4 xP,3747,Sw4S0NvOVK SE9ZNZ,1282,5585
1207,vLuHvd6fyEa,2973,5093,2CHzYCu0yz,2556,0vOCIL,1598,1739,6199,vbWmY3pSJRl,6776,3375,1410,9298,czBuY1cugbnKv4J,6214,yCc9ph,3311,8665
9158,PmoU U,5153,7789,NY9am,9727,VYpkjgc9pN,6651,3039,1610,ehWyGONsy93xUPeztSDz,8547,2384,6658,2352,POShRgsasQlTzFy,6527,evV8zRrLpZr,359,9217
5877,mnINrhSn0mi4,8864,3059,ZLmK9OZXLJJIjfi9v,223,eahiM4AgDesFlQU9z6j,2014,3981,1236,gx1H6,279,1974,3086,7893,pUFU4UZ,9832,4MxyLw4BQ14sMclOU5,9354,402
7018,vz20AGdOp4YeRo,2826,1968,KdlY5rDrkbtj,5523,bgqWJSh lvxH,937,6045,1216,gQPQb2GBeBLKQVuJuA,8735,2480,5482,3663,L kt0BWK,2643,hyIw4oXqt,7851,27
3296,bvtRO,7937,5318,tYyu7mJYmPAydIKP,5604,DzDMPBZxiYTHNb4Q,3485,4081,8645,vROL7vsGWOk0Q,7058,6029,6261,5480,mnetnUK,4312,PQ1H 66l8eSaMuFWjxJb,1163,8555
8137,Z6Za0nW0,5378,8600,aPb7bVrm 09upoafS F,7990,OkVurKLbHF8,1692,4161,5825,rs5VUDBC2qLqvxjpr,5109,5530,6864,2327,uchOFsTeHKg,3184,vpl2IUK,3921,976
1176,YEXgiGpr8A,9453,1599,eJ1Zz,1149,KLEfGyhgLjd8UcNXUPFK,7354,8205,1738,az5gSa2wvJxeHr74f,7504,8829,2833,2861,g30Mi6,9480,je74VH288n4I28G9gJQ,1076,515
6031,bgqQxupGqWaVi28,2229,7074,GZYTOfF,9830,Izhcs6t1,3182,6302,9067,zVEUaBYxsP6rt QK4VA,735,9783,2792,2847,h1j0vVYyqN,8726,h2PyAHA1FFXfh27,5856,3688
5456,GIbOkoxlGiEFe1b2,9368,1961,qOjY2WyzgKBfx,3817,FPa5NHjgAu,927,6651,6310,qlsD88,53,6315,6971,8318,YIlXaXXyZkLf7fPY,9460,qfSRJAe3pNVfHcdht,1047,1065
7644,l1tZe,4245,4390,ehOvv,9795,dyOVBS5RnctlfctG,7717,2240,6366,5O5SKk,6845,4516,4747,1597,MTgB5h,5682,QlLTMaf,418,2300
1964,3rsvx4zqrT 80U2kv,5406,1608,HWJ0uSwHbeg,8184,DjGOH,3931,7396,4396, QId9RioaN9,751,5924,3008,2338,qF28vlDX8L33Xxb4u,4294,X5LNH40oNmzQl8pT,3720,641
9473,Hg7YByHHN4IWnkdrY8,4942,8055,0PTiyjevPnF jGxyvQgo,9000,WYdRQZTshW4Yaapze,8611,8565,2235,Hf3CN,3803,8056,7458,4700,mkAE2Yhtt0SC0jQp,8082,9ejA 9aAJIerj,9839,5193
2532,fU4TzcUQz,7950,9684,FpmNCQCiHNa64lvbC,9186,4y3cxW2 3YlyZamv,8341,9326,8953,QarO 5mGYsYiL,7640,3773,1568,153,RTvHSY,4759,sSzDs9OhUx2MUPV4TEgK,8184,1135
3536,5bibn3kjZ8Gu7bN,1145,1087,qV2TAX4YzE,7214, 7KMD,5644,3897,9509,Gf9fbODZXVSLCc,3856,3797,2611,5543,vOxSAuVXH2wP49AHQH,1404,Z41z T3,6871,2128
4683,HD76gq9duLS  7bFYNG,1685,7867,X3cUOz6kXrWR,9130,8gBySaAiJ5Mpv5,6851,1139,5483,6J6dLN0E2wV,8750,2386,7391,9550,kbnD77oxNmk,7536,oHr UNycJaw8fz,9929,2696
8711,rH4wJD,1483,4891,GsJ8AdZRUC,9335,Ueyuz0C94uYXHN,4209,2396,6568,ZypEChk3aduRMomNbU5k,8130,3536,376,2925,cN7PqCGib5i5z0QTQqQT,438,kQyRe0,3315,9634
5382,WFqG1GH8ZMlwTg,5202,8728,3jc  RlsSX3ktgWOa,2806,Vwk2twlWHcXKKB8Lv16,8358,8406,782,stNj1x1hgZf,4554,6319,7224,9593,Zg12s,985,GMtoT9EUTeLeVk,6436,9595
2286,lGbGEokXT,5143,9563,pdYmfaeQU7r7eCxFZgWK,7131,Fmwojg4nL7DJPw,1688,9324,9604,JJ fjBr,5957,3021,194,55,kQn20TTyG6G5RPWc,8535,etlsw4NgBGUPs,6507,2824
1718,RwivWpQuSjd2,5855,8090,WJqcbou,9987,nI3kA,2429,1316,1253,TpEn12JMAiAN HVXABY,1496,9326,6566,3382,pD8xLRZKMNK7,2982,iJfpL5p2V67de5Jj,6573,2702
98,oz58xNBwcU2u,966,5062,qd5K2OWy3RW,8884,wwVhproa0ZE8RB,1215,2518,7983,isPPj,8292,4265,8825,3983,goAF5Jh9,4673,iDbEz8UucHb217Xur ,4964,3354
138,Pw9jQM3C5,6755,100,aYawMt6GTCRUXl3Z0V,9495,pjnvF,9915,6215,6800,LD7bet6dUZZ,3331,9181,1830,8295,eWQHrozoX6,7463,cq7Vqi4rnwfZijNt,6727,8476
8983,iLXJB6zFEsoUnNouyAjF,7898,8086,6HgQRXC82,9759,SkYxZzPNp,2206,6408,9268,JGBjwq psCr0u7r4Gq,9421,32,1609,7860,v9hGaF4iy1XpZGmju,983,wwMjmh2DgfzDq,7333,7949
5946,JEsv3LA,9625,9076,w6 KYfXlG4FmpfSHq,2773,ApVIS5JW6AfxkTaP5,978,3626,2759,t34JiD,7656,18,7463,6995,lj9H 4,9507,7nRlKZePp7PkWL1,4702,8877
1202,L0heR00,6833,7091,aVJr5jmLI7eDI,5551,43IBhpuJT 9w,40,5647,7070,IhVJC57,5704,3171,7950,5912,f6NFyiBts2f7FMD,7509,85hGkyFWwJe,9302,5748
590,yG Z77,1643,6009, W7KKplOuS2UhEvn7Z,5374,GzbikaYBg2I71,5769,6505,9125,vb2SJ68Lx3VBWDkXw8F,52,5852,7499,189,lHFGubqNvLi5FC,7098,mrjlz RH,7697,7242
2115,bItHy4JC4JC0T5ID,9099,332,ttIXchc64So DxGlEGn,3813,3HUvTO cmgHAT,7116,1888,8206,etNNXxeTaM,7541,1980,981,2226,QBAyRpm7GwcoeAdKfioy,8711,k8f7 iO,9388,5356
8676,S2nXguLsI8J7jVr33P3Z,2025,4312,ZHUs9skSj,3523,2Vyd2qiSPC8MVc24yey,7467,8708,2531,246Ha9ViL113Hg Ss1N,3580,9304,2564,8283,nvB1Zu0CAf,728,dV3zp,3081,4951
3938,7uAzfYaxCrx23F ZUVm,5631,5910,uiaBzGBNIley,6578,nmHq0y4Xg4,2467,7913,4830,q3VqEGAmCvEkOz,8435,6397,2342,1880,3yw6wnagPFYX,746,E3oWi5,5599,8123
2764,To8XWvGWRJ,8149,7151,O359G837GYyXaW,635,p20iIWKd,1254,2770,427,2QqfdCAn6xPB1KsjMo,1591,5782,7258,5533,mlWOLtF9ZD0Rjq,1882,aYdGpfFE,3399,2136
5940,e6tlsvb9jd9YE,7476,4396,RYz3XreEcONKAC,1520,G3YCa5sBvLhZV3j7,4820,9340,2819,jBnnTRXh60JOThJ8,1600,8023,1723,138,w79OvQ2,6998,pzHU5Xiky5DbrrQu,5570,4353
1443,szI1apiWTFF2se9TKHD,3358,7136,4Oxehsn ,4794,BhDDk,5489,3217,5344, TJ7ribmqR68Un4RK6Gb,844,3901,4634,4548,gRuiU2Tsii,1626,PEDwOAiYLb,3853,1066
9989,FfTVBToyKbprAtk,1649,7979,KpIX9qGL2ZV878PxFegs,7205,pT1erajQlUQ9,8106,4276,1908,dPf63umj9B,5905,7472,545,6906,lFCdl,9631,AD j kA,5055,4460
1978,a4duIfj,4440,8538,ixvWo BT9e,1617,BBSOpKsLXZVRpKDe,5026,1550,2263,u ws3lgFDk2N9ILubKy,4272,9596,266,1105,1iakb5IZIPCSxXwq 1Zb,7003,Q4Tn04Nz8q,6060,2478
1286,v4sv4kz8bDeLN,6106,9976,5EK7NosvT5n4WFSgl,4961,H o Zy,5144,8314,519,hmlebNzKsUA21ZGF,1971,8535,6684,9317,BWeTOyyyV0neiaWQ,7487,QdZtSjlgO,9192,9294
6618,8LtI5lON,2921,6953,C88NJklgM,2746,n6RShcFJRbxVl6wu,9434,6536,6193,51lCh eB3V0wIvUki,6475,9090,9195,9125,apJMxkhzSEGEXEyHNf,449,STDXBSi,2061,5960
2769,JPtgs,5305,6241,EulrR,1258,pMV33qyr,5353,6041,9287,Bx8PLnWcSrdr9X1,6062,211,1311,6432,aD5Kad,64,GZS9OhKDP971MDKNZZ2X,1780,2082
1958,MQNpDNXT5CBF9,286,8836,pi i1P4HIFe4lxY,4814,W8y5L,5765,3949,6925,YIGDSGb9,4142,5996,3382,5937,8ZGYqayztAg,4668,YjEbT,9562,4002
2577,yzkNlR5N7OENqUm,2495,4871,5scpj89MYQ3,2648,ScwHMhrl8JOUEgXQDN1,9619,1289,8802,B7FPE83RhuIMx65a,2823,3836,6534,903,JEg8FlXt2RVMmCtwp la,8836,od9HXxRmf9NMOslTM,6294,7324
2589,3iQ15,1489,5100,Djrxa,5454,tp6elLo4zremi9,4942,2012,1788,wKM3IpG7GJeQXr,3414,1193,5715,3920,xZNBw,8262,rQd5JE,3641,5091
7587,uIkmIywi69AK,7954,9204,FdH5h3cd,4566,9gjRymCbF,124,3008,2264,m9 9z9ZjD5viYNHYj7,6765,5389,9871,2879,sa7PmQqhL0j,9633,ahYYzF 6ayuWmCO,1273,5822
8623,qM8iImxmwDUQwHve2F,9997,8719,VF2cy9rHQjyQI,9479,gCcWTb1zA5mhAvcTYK,2627,6788,1654,qNLSTpKkscNI2,9466,8666,8340,545,8Z1OOevrdqXJjSk,4414,OuM35,9238,4765
4075,2b4w5lt,6145,6266,d9o emnoc,7117,m9HKnX Ss1,84,5780,4460,KMs3qSt6iBAsoj73qZ,3687,2813,3684,640,jJikQH2UzviBY6qfJ,9221,s3NLXvSZ6RJ,5013,2933
8011,zKi5v,8043,3042,eYa3QEPP,5505,9qZrCuqyKHv42cIVoy,5597,4033,5997,TNa46gncgvVCc4ofRUS,2312,43,8166,5493,pGY3oj MQFvYpqzS7r5a,7681,sO0WPnH,9967,6771
3956,rGt CyybJUH6fUpb,1802,8861,kkiCxtdIE0ZzsT,3386,1QUnq1 ,715,1561,6117,Ct0zPpBi6x,9403,5706,5829,3674,Dg6osr,9682,6lv1sv2 KzkBqWL2HqU,3018,5691
7633,vSuDn,1059,7282,BSm180tb8gpen05DnJt,4250,MlJp6zGKlF h7vUL,7069,5667,2502,RjtoB,6293,5884,5427,6441,7i ktUcPHv34X2NyOv,6740,JVwBLijKb ,3340,7114
6983,qpSfSQhfsAcj78,1917,1188,zSEnQ9Aru24AWDqfg6,2820,Emf676mQ2EW,2662,431,7814,125xzEG,970,5227,2999,7989,JbVE0Gwyu52IvFws9,5323,aJMc1FPc2DBpAU,5768,1426
3988,KE2nc0H,8596,3707,Q3knzXwLmh7REJmIUSA,785,pCieqyxEaCjAaXHsl,2053,7399,4434,o3G1ssrsMt3xRjb,5790,1738,1879,9173,4BxUOiIMn9,4466,ThuAQ1hbVs,7134,2999
7973,KlUMmdROuHS,3187,7847,yb6Oa4VepN5UvXeIA,1773,zY3UT9poFf zds,8410,3130,9145,wyLJ5H,3264,6295,6959,66,g3 MHRQgz,6257,4F1AzU9etMhy,2075,1935
8250,bJtuT,6036,7910,JVXQVQV5,6639,YEIpBNgZt94IvO0JA8xn,4062,602,8008,xX9V2B,3627,8682,7201,1735,9S5lo,3891,8Hz3j,900,9933
5119,yuOg3rJW,6990,588,DXRjCOZk61da,4915,iFxEspxBkW3 ,2919,3087,1655,OpVWbtiJf8BvKg6CIVnt,5241,80,6239,9539,kp Eyrp,6639,EPTYA8b6MRM,2994,6847
7138,Un2yu,7766,1417,qqss0k0V4kW0uK8rIx,8792,hxLZlCOsmNqJ,2936,3784,2015,wFV44ABXLDFqCi9qB,4246,8002,1661,6701,ZyUA JpNZTE,4153,ru4A8BOzpjB,4271,5441
40,OpQNppbvTTtiO2d,7980,6574,ztk3rCW4UwK JCX2,3910,SRT EOAHCEd 4o,5043,8526,5097,tv4e kSbaysCwKXEx,8593,6870,3970,9850,rTQnBxWHWSfrnikQxca ,177,FSdrVN,1098,8194
7772,tvdquzcv,4088,8381,fso47Oh8sY43mQZdW,7094,sL08Wj5Mq,9836,9472,5189,Yk5n8KEinHMt85BB,6965,9485,9730,7448,Y5r4hAGJxtnoJJ,6544,w3N BU6cPxS,2649,2698
1479,P4g8CJT9ST3Ku,7416,1687,Dmf5yZzyPLCpO0zyoe,8816,FSwMwl8qPD,3713,8300,4744,VD0Bn6,7399,1351,5585,1928,6gIZYr5e57inS,8160,BFKxEzPE69,6981,7643
6858,HgNGAmdeRa,6598,8633,F45uURJIv,7188,mhdDFJTT yrSyabM,8201,5744,6043,N39KvTd,3148,2480,463,1090, 5ntz8b3J,3038,2RYdGvs7jDL,9187,1029
8059,A7mbJpA,7203,3621,KaY0Xos9mSMtFn4vW,7065,GaCVbshnzL9cg4i,6794,3166,9120,1dsg8Ub,9396,8801,747,1933,gJDeYqym4fCFq568O,7993,pUt9jdgMksLYEYwDRxx,2269,6776
3626,pLUESpTca3ZIb,6779,4384,IYttt2oJBnXK tP,1960,u 22RrY3ouj7XW0uSxyJ,7446,2882,4234,zK Xz,627,9750,1213,7806,tDLLcPqpUEvu0drGk5gg,4061,M3dXGTlaYV2Z9swVLL,2989,3326
3152,I7gSfHad,9570,5744,pbk6odOOBZmUX1,3080,Qeu9ig,5181,8887,4260,ahXQrjDP1F592L5d,1434,7887,5553,3096,Trc9eKzY,3520,RNa7JeT9pILK7o,7052,9808
1610,gyrm7UrQHVlO2l,4478,9430,1NzUrxsqGjSgpcaBBlKD,5011,hGNI gr zRtm,6319,4261,4312,ZcIUwpid,1755,7038,1354,9799,SSZcqa0,8112,7ui1pv1Te49gaZPS,9605,3866
9195,qsmIMs7QOq1Fe,9760,6746,omNMSnu,9897,aAWUhY,650,221,1531,iz3fssN0yepdm C8,220,7271,9263,6918,WgrQEeYC1M3T3uocHE,1890,YpTKpjhomw,8782,8523
1645,99qfl3WPW,8099,6515,BzXc5LtcGRDvO4GJty48,2833,2Jt6CyXfj ckz5zcPVyF,3651,6163,2965,MOe1yn6gvo4U,9682,192,846,3278,XB9VwplY5k6okyCs9ri0,7460,AgCHLW2xDU0yeXt6Io,5802,7055
371,xjKeKWee SpnqWX x,117,2432,99KFP,4490,76hcBSzv ,5445,1268,576,Yqtl4DWy,1568,9922,454,9663,E4tUDxB8fC2DlGP4,840,OMGmJUivTAaY2,9457,287
3341,us6d4O3WSMgfS629276,1900,1656, SQuEom9svvon,8449,zADh4bAwN3U lSm8E,484,8568,1564,kzCnx4U,5561,7525,3277,8563,JAvpcMTFWQHy8,9874,ytf8yKubc8tLU,5085,5218
9085,salq50IAKxT,635,994,d AU4Kj IMuupazs39IM,6495,KgQSBPYvIdj7MUySj,6872,2794,2775,0aZ6Y876vieq221UjT,1828,2713,7996,2702,WoCNEZY6wFS,8063,Mm8zxvgKB45H,7946,487
